name,bus,p_mw,vm_pu,sn_mva,min_q_mvar,max_q_mvar,scaling,slack,in_service,slack_weight,type,controllable,max_p_mw,min_p_mw
,7330,32.1,1.064241,,-6.81,18.12,1.0,False,True,0.0,,True,40.0,0.0
,7336,30.6,1.015107,,-14.31,32.44,1.0,False,True,0.0,,True,32.13,0.0
,7349,165.6,1.027675,,-122.69,75.31,1.0,False,True,0.0,,True,174.04,0.0
,7358,116.8,1.046487,,-22.79,51.0,1.0,False,True,0.0,,True,120.0,0.0
,7362,-134.8,1.005537,,-38.99,33.96,1.0,False,True,0.0,,True,100.0,-179.73
,7369,-22.3,1.034338,,-2.33,3.56,1.0,False,True,0.0,,True,100.0,-29.73
,7375,80.4,1.041198,,-18.62,56.18,1.0,False,True,0.0,,True,120.0,0.0
,7382,100.60000000000001,1.011076,,-19.54,42.54,1.0,False,True,0.0,,True,101.4,33.8
,7385,124.0,1.023477,,-69.39,42.61,1.0,False,True,0.0,,True,130.2,0.0
,7392,-8.75,1.057049,,-29.87,34.08,1.0,False,True,0.0,,True,100.0,-11.66
,7400,242.4,1.018508,,-50.15,134.01,1.0,False,True,0.0,,True,300.0,0.0
,7407,1485.2,1.010858,,-347.26,408.24,1.0,False,True,0.0,,True,1804.0,601.33
,7426,856.4,1.072596,,-226.42000000000002,752.61,1.0,False,True,0.0,,True,1600.0,533.33
,7428,159.8,1.011339,,-59.37,77.0,1.0,False,True,0.0,,True,180.0,60.0
,7430,735.6,1.016271,,-151.38,399.88,1.0,False,True,0.0,,True,900.0,300.0
,7431,49.6,1.040989,,-12.14,37.65,1.0,False,True,0.0,,True,80.0,0.0
,7445,13.3,1.008326,,-12.55,14.28,1.0,False,True,0.0,,True,40.96,0.0
,7464,-7.55,1.012708,,-9.11,27.69,1.0,False,True,0.0,,True,100.0,-10.07
,7465,-202.53,1.060565,,-77.06,75.85000000000001,1.0,False,True,0.0,,True,100.0,-270.04
,7473,76.5,1.035524,,-18.41,56.27,1.0,False,True,0.0,,True,120.0,0.0
,7489,-2.2,1.097048,,-39.42,83.0,1.0,False,True,0.0,,True,100.0,-2.93
,7494,75.8,1.031216,,-59.77,214.23000000000002,1.0,False,True,0.0,,True,200.0,50.53
,7497,-108.9,1.000261,,-28.26,17.85,1.0,False,True,0.0,,True,100.0,-145.20000000000002
,7498,47.8,0.999526,,-32.29,90.31,1.0,False,True,0.0,,True,100.0,31.87
,7503,5.2,1.015325,,-1.05,2.24,1.0,False,True,0.0,,True,5.3,0.0
,7507,715.1,1.058554,,-149.17000000000002,402.15000000000003,1.0,False,True,0.0,,True,900.0,300.0
,7519,702.4,1.027003,,-140.73,350.36,1.0,False,True,0.0,,True,800.0,266.67
,7521,508.0,0.995659,,-119.67,371.11,1.0,False,True,0.0,,True,800.0,266.67
,7557,-75.5,1.005058,,-7.49,6.35,1.0,False,True,0.0,,True,100.0,-100.67
,7567,100.8,1.043388,,-21.26,53.4,1.0,False,True,0.0,,True,120.0,0.0
,7606,166.09,1.054831,,-42.62,131.89000000000001,1.0,False,True,0.0,,True,280.0,0.0
,7615,375.8,1.131608,,-89.88,276.99,1.0,False,True,0.0,,True,600.0,200.0
,7618,115.8,1.037789,,-22.69,51.09,1.0,False,True,0.0,,True,120.0,0.0
,7626,261.97,1.054377,,-64.06,180.61,1.0,False,True,0.0,,True,400.0,133.33
,7627,243.0,1.064136,,-50.04,133.78,1.0,False,True,0.0,,True,300.0,100.0
,7629,33.09,1.017306,,-40.5,45.85,1.0,False,True,0.0,,True,131.82,0.0
,7638,-72.7,1.016695,,-9.03,27.79,1.0,False,True,0.0,,True,100.0,-96.93
,7640,769.2,1.049265,,-162.35,378.21,1.0,False,True,0.0,,True,880.0,200.0
,7644,-95.8,1.028371,,-6.47,5.32,1.0,False,True,0.0,,True,100.0,-127.73
,7655,101.60000000000001,1.013707,,-95.18,108.47,1.0,False,True,0.0,,True,312.34000000000003,34.7
,7656,378.0,1.129049,,-72.99,172.41,1.0,False,True,0.0,,True,400.0,133.33
,7658,-39.5,1.029603,,-24.78,74.7,1.0,False,True,0.0,,True,100.0,-52.67
,7660,168.6,1.037591,,-33.79,76.75,1.0,False,True,0.0,,True,180.0,0.0
,7669,-30.87,1.005135,,-8.67,28.05,1.0,False,True,0.0,,True,100.0,-41.16
,7670,285.1,1.080257,,-62.33,182.95000000000002,1.0,False,True,0.0,,True,400.0,133.33
,7675,46.6,1.074322,,-11.81,38.03,1.0,False,True,0.0,,True,80.0,0.0
,7680,330.06,1.052405,,-73.31,176.18,1.0,False,True,0.0,,True,400.0,0.0
,7682,40.5,1.038382,,-31.96,24.04,1.0,False,True,0.0,,True,42.5,0.0
,7686,-40.2,1.043409,,-11.94,38.0,1.0,False,True,0.0,,True,100.0,-53.6
,7696,228.20000000000002,1.050111,,-47.83,126.73,1.0,False,True,0.0,,True,280.0,0.0
,7706,-93.9,1.042135,,-11.11,38.67,1.0,False,True,0.0,,True,100.0,-125.2
,7717,348.0,1.008757,,-71.22,173.91,1.0,False,True,0.0,,True,400.0,133.33
,7727,420.0,1.008042,,-153.19,193.14000000000001,1.0,False,True,0.0,,True,472.0,157.33
,7736,24.26,1.061861,,-13.0,36.9,1.0,False,True,0.0,,True,80.0,0.0
,7741,-18.64,1.016237,,-5.74,19.1,1.0,False,True,0.0,,True,100.0,-24.86
,7742,229.6,1.011249,,-49.1,97.38,1.0,False,True,0.0,,True,240.0,0.0
,7754,6.3,1.058479,,-3.57,4.78,1.0,False,True,0.0,,True,12.9,0.0
,7757,382.8,1.059721,,-78.83,195.3,1.0,False,True,0.0,,True,440.0,0.0
,7758,1425.1000000000001,1.17759,,-281.59000000000003,700.16,1.0,False,True,0.0,,True,1600.0,400.0
,7760,106.8,1.012378,,-21.97,52.75,1.0,False,True,0.0,,True,120.0,0.0
,7775,1221.2,1.077614,,-291.52,934.73,1.0,False,True,0.0,,True,2000.0,666.67
,7778,345.2,1.0806,,-85.82000000000001,281.92,1.0,False,True,0.0,,True,600.0,200.0
,7784,212.4,1.048533,,-43.63,105.85000000000001,1.0,False,True,0.0,,True,240.0,0.0
,7797,47.6,1.015906,,-11.99,37.78,1.0,False,True,0.0,,True,80.0,0.0
,7799,76.49,1.005948,,-19.59,55.02,1.0,False,True,0.0,,True,120.0,0.0
,7807,1250.4,1.050047,,-297.68,926.35,1.0,False,True,0.0,,True,2000.0,666.67
,7818,25.6,1.018324,,-14.44,18.9,1.0,False,True,0.0,,True,51.54,0.0
,7832,15.5,1.015416,,-42.81,106.77,1.0,False,True,0.0,,True,240.0,0.0
,7834,23.5,1.037848,,-29.17,81.41,1.0,False,True,0.0,,True,180.0,0.0
,7835,14.9,0.997593,,-3.07,6.39,1.0,False,True,0.0,,True,15.22,0.0
,7841,165.0,1.014075,,-34.56,90.08,1.0,False,True,0.0,,True,200.0,0.0
,7842,390.40000000000003,1.056109,,-75.46000000000001,170.14000000000001,1.0,False,True,0.0,,True,400.0,0.0
,7853,4.8,1.018633,,-68.95,175.29,1.0,False,True,0.0,,True,100.0,3.2
,7859,397.0,1.054905,,-109.91,380.36,1.0,False,True,0.0,,True,800.0,266.67
,7879,436.0,1.024905,,-89.22,217.18,1.0,False,True,0.0,,True,500.0,166.67000000000002
,7889,-99.0,1.05789,,-6.17,18.76,1.0,False,True,0.0,,True,100.0,-132.0
,7893,150.1,1.044899,,-57.42,73.03,1.0,False,True,0.0,,True,167.79,0.0
,7895,216.8,1.054626,,-50.09,149.3,1.0,False,True,0.0,,True,320.0,0.0
,7912,1368.6000000000001,1.0583,,-305.58,920.41,1.0,False,True,0.0,,True,2000.0,666.67
,7925,-157.20000000000002,1.033819,,-48.35,35.82,1.0,False,True,0.0,,True,100.0,-209.6
,7928,1101.5,1.044801,,-282.17,698.07,1.0,False,True,0.0,,True,1600.0,533.33
,7933,207.9,1.090866,,-47.55,136.03,1.0,False,True,0.0,,True,300.0,0.0
,7939,411.8,1.036846,,-93.01,274.12,1.0,False,True,0.0,,True,600.0,200.0
,7948,75.60000000000001,1.033042,,-54.75,43.13,1.0,False,True,0.0,,True,79.38,0.0
,7952,-175.70000000000002,1.067896,,-84.17,282.78000000000003,1.0,False,True,0.0,,True,100.0,-234.27
,7959,419.0,1.017582,,-93.22,274.2,1.0,False,True,0.0,,True,600.0,200.0
,7963,144.4,1.005985,,-53.81,74.88,1.0,False,True,0.0,,True,151.6,0.0
,7978,1637.1000000000001,1.064388,,-470.65000000000003,1487.06,1.0,False,True,0.0,,True,3200.0,1066.67
,7982,189.3,1.014534,,-199.72,186.32,1.0,False,True,0.0,,True,324.87,0.0
,7994,60.0,1.024627,,-36.99,23.0,1.0,False,True,0.0,,True,63.0,0.0
,7997,811.8000000000001,1.046131,,-160.95000000000002,391.57,1.0,False,True,0.0,,True,900.0,300.0
,8035,-4.64,1.029729,,-8.63,28.2,1.0,False,True,0.0,,True,100.0,-6.19
,8042,-27.0,1.058234,,-23.96,75.67,1.0,False,True,0.0,,True,100.0,-36.0
,8043,337.6,1.041629,,-85.71000000000001,281.63,1.0,False,True,0.0,,True,600.0,200.0
,8044,7.4,1.023558,,-2.19,4.64,1.0,False,True,0.0,,True,10.98,0.0
,8064,399.40000000000003,1.059118,,-90.75,276.94,1.0,False,True,0.0,,True,600.0,200.0
,8065,-188.9,1.011708,,-9.53,10.73,1.0,False,True,0.0,,True,100.0,-251.87
,8084,94.60000000000001,1.020835,,-49.76,30.24,1.0,False,True,0.0,,True,99.22,0.0
,8086,322.12,1.027752,,-80.27,177.22,1.0,False,True,0.0,,True,420.0,0.0
,8095,46.9,1.065973,,-12.14,37.66,1.0,False,True,0.0,,True,80.0,0.0
,8100,76.3,1.059601,,-153.82,151.6,1.0,False,True,0.0,,True,461.31,0.0
,8104,22.5,1.013571,,-1.77,4.1,1.0,False,True,0.0,,True,23.62,0.0
,8108,992.0,1.059636,,-99999.0,99999.0,1.0,False,True,0.0,,True,1041.6,0.0
,8115,110.5,1.035167,,-154.69,155.0,1.0,False,True,0.0,,True,326.65000000000003,0.0
,8116,962.4200000000001,1.032328,,-210.37,525.09,1.0,False,True,0.0,,True,1200.0,400.0
,8118,75.8,1.073486,,-15.28,34.53,1.0,False,True,0.0,,True,80.0,0.0
,8122,57.4,1.009241,,-12.96,36.83,1.0,False,True,0.0,,True,80.0,0.0
,8133,56.8,1.008958,,-12.91,36.87,1.0,False,True,0.0,,True,80.0,0.0
,8135,-60.6,1.028389,,-4.6,4.32,1.0,False,True,0.0,,True,100.0,-80.8
,8155,178.0,1.075225,,-35.39,87.43,1.0,False,True,0.0,,True,200.0,66.67
,8156,314.0,1.045038,,-66.1,179.34,1.0,False,True,0.0,,True,400.0,133.33
,8157,153.0,1.051259,,-33.01,91.67,1.0,False,True,0.0,,True,200.0,0.0
,8158,698.6,1.060727,,-137.41,291.71,1.0,False,True,0.0,,True,709.87,236.62
,8184,116.8,1.028753,,-86.74,104.19,1.0,False,True,0.0,,True,294.35,0.0
,8186,386.04,1.0215,,-87.91,219.1,1.0,False,True,0.0,,True,500.0,166.67000000000002
,8202,-83.2,1.008878,,-96.06,105.01,1.0,False,True,0.0,,True,100.0,-110.93
,8206,1.75,1.029137,,-66.45,70.17,1.0,False,True,0.0,,True,207.27,0.0
,8209,1321.7,1.044939,,-271.31,709.44,1.0,False,True,0.0,,True,1600.0,533.33
,8211,49.8,1.009223,,-12.26,37.48,1.0,False,True,0.0,,True,80.0,0.0
,8214,103.8,1.031215,,-21.45,52.21,1.0,False,True,0.0,,True,120.0,0.0
,8217,82.0,1.013588,,-29.68,32.04,1.0,False,True,0.0,,True,86.10000000000001,0.0
,8221,66.8,1.013304,,-14.05,35.76,1.0,False,True,0.0,,True,80.0,0.0
,8222,401.0,1.056121,,-90.88,276.81,1.0,False,True,0.0,,True,600.0,200.0
,8224,17.0,1.062685,,-5.42,19.49,1.0,False,True,0.0,,True,40.0,0.0
,8226,483.0,1.022197,,-305.55,192.45000000000002,1.0,False,True,0.0,,True,558.0,186.0
,8239,-15.64,1.056841,,-35.59,36.34,1.0,False,True,0.0,,True,100.0,-20.85
,8241,358.36,1.010793,,-79.93,177.81,1.0,False,True,0.0,,True,420.0,0.0
,8246,253.4,1.055867,,-56.85,164.3,1.0,False,True,0.0,,True,360.0,0.0
,8251,320.6,1.02226,,-67.32000000000001,178.09,1.0,False,True,0.0,,True,400.0,133.33
,8266,203.4,1.042576,,-42.56,106.84,1.0,False,True,0.0,,True,240.0,0.0
,8268,12.89,1.039628,,-6.0,18.94,1.0,False,True,0.0,,True,40.0,0.0
,8277,97.2,1.005256,,-20.8,53.88,1.0,False,True,0.0,,True,120.0,0.0
,8296,87.2,1.024007,,-61.53,41.33,1.0,False,True,0.0,,True,91.56,0.0
,8303,411.8,1.036714,,-93.01,274.12,1.0,False,True,0.0,,True,600.0,200.0
,8310,-8.75,1.041866,,-7.13,17.8,1.0,False,True,0.0,,True,100.0,-11.66
,8311,1702.2,1.075986,,-374.64,1096.33,1.0,False,True,0.0,,True,2400.0,800.0
,8316,1485.2,1.000913,,-352.3,402.46000000000004,1.0,False,True,0.0,,True,1804.0,601.33
,8339,95.05,1.020459,,-27.11,72.47,1.0,False,True,0.0,,True,160.0,0.0
,8361,407.0,1.047632,,-81.59,192.70000000000002,1.0,False,True,0.0,,True,440.0,0.0
,8370,242.0,1.107597,,-59.08,185.66,1.0,False,True,0.0,,True,400.0,133.33
,8374,459.2,1.024751,,-91.52,203.22,1.0,False,True,0.0,,True,480.0,0.0
,8376,163.23,1.011199,,-48.1,136.04,1.0,False,True,0.0,,True,300.0,100.0
,8377,33.8,1.020496,,-7.11,17.78,1.0,False,True,0.0,,True,40.0,0.0
,8382,331.0,1.008495,,-79.49,225.36,1.0,False,True,0.0,,True,500.0,166.67000000000002
,8383,-35.8,1.051363,,-4.24,24.27,1.0,False,True,0.0,,True,100.0,-47.73
,8397,61.78,1.034241,,-15.71,34.16,1.0,False,True,0.0,,True,82.32000000000001,0.0
,8400,414.97,1.074893,,-112.99000000000001,377.63,1.0,False,True,0.0,,True,800.0,266.67
,8412,379.2,1.031312,,-74.43,171.01,1.0,False,True,0.0,,True,400.0,133.33
,8414,425.0,1.082292,,-88.18,218.07,1.0,False,True,0.0,,True,500.0,166.67000000000002
,8426,50.0,1.012295,,-12.19,37.61,1.0,False,True,0.0,,True,80.0,0.0
,8432,1.2,1.055181,,-109.05,380.55,1.0,False,True,0.0,,True,100.0,0.8
,8450,57.2,0.998015,,-12.73,37.15,1.0,False,True,0.0,,True,80.0,0.0
,8457,517.1,1.042019,,-138.49,474.42,1.0,False,True,0.0,,True,1000.0,333.33
,8463,194.6,1.080213,,-38.08,84.61,1.0,False,True,0.0,,True,200.0,66.67
,8472,-135.0,1.038343,,-34.45,90.21000000000001,1.0,False,True,0.0,,True,100.0,-180.0
,8473,592.44,1.093709,,-133.72,356.66,1.0,False,True,0.0,,True,800.0,266.67
,8480,61.48,1.035652,,-18.93,55.64,1.0,False,True,0.0,,True,120.0,0.0
,8485,78.8,1.043845,,-15.67,34.16,1.0,False,True,0.0,,True,80.0,0.0
,8514,32.3,1.059651,,-31.43,93.03,1.0,False,True,0.0,,True,200.0,0.0
,8517,44.8,1.031547,,-37.41,28.59,1.0,False,True,0.0,,True,47.04,0.0
,8521,-75.69,1.027564,,-1.69,3.61,1.0,False,True,0.0,,True,100.0,-100.92
,8530,194.8,1.019991,,-39.08,83.35000000000001,1.0,False,True,0.0,,True,200.0,66.67
,8531,-697.25,1.032486,,-99999.0,99999.0,1.0,False,True,0.0,,True,100.0,-929.6700000000001
,8552,2486.5,1.077556,,-596.86,1851.27,1.0,False,True,0.0,,True,4000.0,1266.67
,8563,-65.0,1.01667,,-22.86,51.91,1.0,False,True,0.0,,True,100.0,-86.67
,8568,296.8,1.038006,,-64.19,181.24,1.0,False,True,0.0,,True,400.0,133.33
,8575,-1.0,1.017525,,-5.9,12.68,1.0,False,True,0.0,,True,100.0,-1.33
,8585,34.78,1.002287,,-12.04,37.75,1.0,False,True,0.0,,True,80.0,0.0
,8590,342.49,1.06486,,-87.97,278.84000000000003,1.0,False,True,0.0,,True,600.0,200.0
,8602,205.20000000000002,1.022771,,-42.62,106.87,1.0,False,True,0.0,,True,240.0,0.0
,8604,427.0,1.005953,,-93.65,273.94,1.0,False,True,0.0,,True,600.0,200.0
,8607,285.0,1.033413,,-72.59,233.65,1.0,False,True,0.0,,True,500.0,166.67000000000002
,8609,-182.09,1.056933,,-70.31,224.70000000000002,1.0,False,True,0.0,,True,100.0,-242.78
,8610,-22.19,1.024775,,-14.41,46.84,1.0,False,True,0.0,,True,100.0,-29.58
,8621,109.2,1.028478,,-21.81,52.66,1.0,False,True,0.0,,True,120.0,0.0
,8622,183.23,1.034977,,-36.88,110.42,1.0,False,True,0.0,,True,240.0,0.0
,8624,20.3,1.051079,,-33.72,34.48,1.0,False,True,0.0,,True,103.03,0.0
,8629,298.2,1.059594,,-59.19,124.56,1.0,False,True,0.0,,True,300.0,100.0
,8639,264.3,1.174902,,-52.84,131.33,1.0,False,True,0.0,,True,300.0,0.0
,8662,461.0,1.025281,,-97.15,207.95000000000002,1.0,False,True,0.0,,True,500.0,166.67000000000002
,8669,-138.3,1.042199,,-12.46,37.4,1.0,False,True,0.0,,True,100.0,-184.4
,8674,47.0,1.037158,,-11.83,38.02,1.0,False,True,0.0,,True,80.0,0.0
,8675,-259.1,1.019558,,-14.96,34.92,1.0,False,True,0.0,,True,100.0,-345.47
,8682,-37.28,1.039554,,-20.39,54.32,1.0,False,True,0.0,,True,100.0,-49.7
,8692,62.2,1.073334,,-13.44,36.39,1.0,False,True,0.0,,True,80.0,0.0
,8701,130.69,1.026759,,-47.67,173.20000000000002,1.0,False,True,0.0,,True,360.0,0.0
,8713,609.8000000000001,1.015463,,-228.97,376.94,1.0,False,True,0.0,,True,804.0,268.0
,8720,1232.6000000000001,1.055054,,-293.14,932.6800000000001,1.0,False,True,0.0,,True,2000.0,666.67
,8728,20.89,1.008386,,-30.8,34.95,1.0,False,True,0.0,,True,100.36,0.0
,8736,355.83,1.058573,,-111.01,379.68,1.0,False,True,0.0,,True,800.0,266.67
,8757,675.23,1.047294,,-144.15,346.49,1.0,False,True,0.0,,True,800.0,266.67
,8761,327.23,1.046022,,-76.3,168.92000000000002,1.0,False,True,0.0,,True,400.0,133.33
,8763,128.6,1.048209,,-67.25,178.04,1.0,False,True,0.0,,True,300.0,85.74
,8769,-40.4,1.012975,,-47.58,61.15,1.0,False,True,0.0,,True,100.0,-53.87
,8770,21.7,1.006983,,-5.8,19.07,1.0,False,True,0.0,,True,40.0,0.0
,8794,166.20000000000002,1.052731,,-37.85,111.7,1.0,False,True,0.0,,True,240.0,0.0
,8796,29.7,1.072681,,-16.77,22.35,1.0,False,True,0.0,,True,60.43,0.0
,8806,-304.0,1.049311,,-14.07,35.84,1.0,False,True,0.0,,True,100.0,-405.33
,8817,44.66,1.049908,,-22.75,76.87,1.0,False,True,0.0,,True,160.0,0.0
,8819,118.8,1.063983,,-29.51,92.95,1.0,False,True,0.0,,True,200.0,66.67
,8821,-59.72,1.064182,,-52.5,192.72,1.0,False,True,0.0,,True,100.0,-79.63
,8850,76.9,1.063062,,-16.43,44.89,1.0,False,True,0.0,,True,100.0,0.0
,8857,42.8,1.023098,,-56.98,163.91,1.0,False,True,0.0,,True,360.0,0.0
,8868,334.40000000000003,1.034597,,-105.83,384.3,1.0,False,True,0.0,,True,800.0,266.67
,8870,-233.8,1.032491,,-40.75,106.62,1.0,False,True,0.0,,True,100.0,-311.73
,8871,1232.6000000000001,1.054777,,-293.14,932.6800000000001,1.0,False,True,0.0,,True,2000.0,666.67
,8874,443.8,1.045119,,-95.02,272.77,1.0,False,True,0.0,,True,600.0,200.0
,8893,299.8,1.093076,,-65.04,179.73,1.0,False,True,0.0,,True,400.0,133.33
,8895,40.0,1.032282,,-19.26,15.33,1.0,False,True,0.0,,True,42.0,0.0
,8896,26.05,1.053267,,-18.21,56.5,1.0,False,True,0.0,,True,120.0,0.0
,8902,17.0,1.023893,,-28.41,28.99,1.0,False,True,0.0,,True,86.73,0.0
,8913,50.4,1.034467,,-12.46,37.19,1.0,False,True,0.0,,True,80.0,0.0
,8919,38.8,1.01084,,-7.67,17.27,1.0,False,True,0.0,,True,40.0,0.0
,8926,37.2,1.012236,,-11.12,38.64,1.0,False,True,0.0,,True,80.0,0.0
,8943,88.4,1.06934,,-18.29,42.9,1.0,False,True,0.0,,True,100.0,0.0
,8945,756.8000000000001,1.036925,,-151.21,339.05,1.0,False,True,0.0,,True,800.0,266.67
,8949,-255.70000000000002,1.050158,,-11.61,38.23,1.0,False,True,0.0,,True,100.0,-340.94
,8955,498.40000000000003,1.061596,,-101.5,266.17,1.0,False,True,0.0,,True,600.0,200.0
,8960,-61.8,1.043576,,-50.38,53.52,1.0,False,True,0.0,,True,100.0,-82.4
,8965,203.1,1.087897,,-46.75,136.96,1.0,False,True,0.0,,True,300.0,0.0
,8970,-95.4,1.043573,,-55.62,189.20000000000002,1.0,False,True,0.0,,True,100.0,-127.2
,8971,25.3,1.038393,,-6.17,18.7,1.0,False,True,0.0,,True,40.0,0.0
,8972,1624.7,1.048016,,-367.12,859.0,1.0,False,True,0.0,,True,2000.0,666.67
,8975,110.0,1.04878,,-28.95,95.65,1.0,False,True,0.0,,True,200.0,0.0
,8977,567.23,1.038763,,-130.66,359.96,1.0,False,True,0.0,,True,800.0,266.67
,8980,19.3,1.023844,,-32.18,32.66,1.0,False,True,0.0,,True,97.98,0.0
,8986,-21.95,1.045054,,-29.92,31.68,1.0,False,True,0.0,,True,100.0,-29.27
,8987,70.0,1.016047,,-37.49,27.09,1.0,False,True,0.0,,True,73.5,0.0
,8992,-46.19,1.020391,,-10.82,38.98,1.0,False,True,0.0,,True,100.0,-61.58
,8996,78.2,1.01701,,-101.48,107.59,1.0,False,True,0.0,,True,317.09000000000003,0.0
,8999,341.2,1.042081,,-69.96000000000001,175.3,1.0,False,True,0.0,,True,400.0,133.33
,9000,338.71,1.023475,,-86.14,220.49,1.0,False,True,0.0,,True,500.0,166.67000000000002
,9012,31.2,1.023407,,-8.47,28.36,1.0,False,True,0.0,,True,60.0,0.0
,9026,458.0,1.070556,,-114.31,376.25,1.0,False,True,0.0,,True,800.0,266.67
,9033,-138.3,1.005697,,-45.98,30.47,1.0,False,True,0.0,,True,100.0,-184.4
,9034,25.86,1.009337,,-13.36,36.35,1.0,False,True,0.0,,True,80.0,0.0
,9038,-39.85,1.017349,,-1.07,2.23,1.0,False,True,0.0,,True,100.0,-53.13
,9042,-10.55,1.018389,,-7.09,17.82,1.0,False,True,0.0,,True,100.0,-14.07
,9045,340.40000000000003,1.070778,,-69.3,176.14000000000001,1.0,False,True,0.0,,True,400.0,0.0
,9046,238.0,1.03154,,-58.14,186.96,1.0,False,True,0.0,,True,400.0,133.33
,9047,144.0,1.050428,,-32.16,92.45,1.0,False,True,0.0,,True,200.0,0.0
,9053,306.37,1.116695,,-67.51,177.87,1.0,False,True,0.0,,True,400.0,133.33
,9054,-90.0,0.97622,,-10.23,11.6,1.0,False,True,0.0,,True,100.0,-120.0
,9057,4.25,1.013989,,-13.78,47.34,1.0,False,True,0.0,,True,100.0,2.84
,9059,-418.8,1.066622,,-15.01,34.79,1.0,False,True,0.0,,True,100.0,-558.4
,9066,369.6,1.03898,,-76.34,198.07,1.0,False,True,0.0,,True,440.0,146.67000000000002
,9096,40.1,1.016295,,-7.9,17.03,1.0,False,True,0.0,,True,41.16,0.0
,9098,-89.8,1.028779,,-68.57000000000001,63.31,1.0,False,True,0.0,,True,100.0,-119.73
,9099,84.5,1.07025,,-17.33,44.0,1.0,False,True,0.0,,True,100.0,0.0
,9100,698.8000000000001,1.026276,,-169.92000000000002,442.99,1.0,False,True,0.0,,True,1000.0,333.33
,9102,-58.6,1.027331,,-33.2,25.09,1.0,False,True,0.0,,True,100.0,-78.13
,9104,99.4,1.088711,,-20.48,40.58,1.0,False,True,0.0,,True,100.0,33.33
,9107,-34.07,1.046328,,-14.16,18.65,1.0,False,True,0.0,,True,100.0,-45.42
,9109,438.2,1.126918,,-72.85000000000001,172.53,1.0,False,True,0.0,,True,900.0,200.0
,9112,123.4,1.014547,,-24.07,49.65,1.0,False,True,0.0,,True,125.78,0.0
,9124,39.7,1.042649,,-7.69,17.28,1.0,False,True,0.0,,True,40.0,0.0
,9131,663.0,1.04609,,-135.29,355.14,1.0,False,True,0.0,,True,800.0,266.67
,9136,42.7,1.048884,,-93.23,335.96,1.0,False,True,0.0,,True,100.0,28.47
,9139,-37.2,1.042971,,-26.48,73.19,1.0,False,True,0.0,,True,100.0,-49.6
,9149,860.8000000000001,1.034687,,-173.28,439.38,1.0,False,True,0.0,,True,1000.0,333.33
,9160,366.40000000000003,1.033176,,-73.51,175.96,1.0,False,True,0.0,,True,400.0,0.0
,9166,119.10000000000001,1.046867,,-27.75,82.76,1.0,False,True,0.0,,True,180.0,0.0
,9167,299.2,1.076561,,-57.1,126.8,1.0,False,True,0.0,,True,301.01,100.34
,9173,-331.40000000000003,1.015292,,-49.16,175.0,1.0,False,True,0.0,,True,100.0,-441.87
,9179,72.0,1.053552,,-21.97,77.69,1.0,False,True,0.0,,True,160.0,0.0
,9186,47.1,1.017206,,-10.01,26.85,1.0,False,True,0.0,,True,60.0,0.0
,9194,30.16,1.025329,,-13.73,36.15,1.0,False,True,0.0,,True,80.0,0.0
,9196,46.4,1.017237,,-26.42,34.65,1.0,False,True,0.0,,True,95.02,0.0
,9199,292.5,1.040977,,-57.14,126.9,1.0,False,True,0.0,,True,300.0,0.0
,9214,4.77,1.008696,,-6.61,18.19,1.0,False,True,0.0,,True,40.0,0.0
,9229,-126.7,1.027519,,-55.88,127.96000000000001,1.0,False,True,0.0,,True,100.0,-168.93
,9234,353.39,1.04114,,-72.95,176.33,1.0,False,True,0.0,,True,400.0,0.0
,9237,829.8000000000001,1.097633,,-183.99,552.08,1.0,False,True,0.0,,True,1200.0,400.0
,9238,419.0,1.017601,,-93.22,274.2,1.0,False,True,0.0,,True,600.0,200.0
