name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,max_loading_percent
,,3408,6245,1.0,0.62092,5.86264,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8027,5929,1.0,3.68324,22.279004,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,8027,9043,1.0,1.69884,7.89888,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,5034,1609,1.0,0.44764,7.1478,0.0,0.0,2.64973386701765,1.0,1,ol,True,100.0
,,5034,9132,1.0,0.62092,7.0034,0.0,0.0,2.95056374412172,1.0,1,ol,True,100.0
,,8750,146,1.0,2.06184,13.115916,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,8750,5884,1.0,2.11508,12.084996,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,6074,7895,1.0,2.42,19.03088,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,6074,7472,1.0,2.922876,17.805876,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,8267,9121,1.0,1.2996,12.89492,0.0,0.0,1.85055954703412,1.0,1,ol,True,100.0
,,8267,7313,1.0,4.12984,31.13264,0.0,0.0,1.59986798278073,1.0,1,ol,True,100.0
,,678,146,1.0,2.02312,11.000836,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,678,5676,1.0,1.9602,10.79804,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,7290,4829,1.0,0.18772,9.747,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,7290,1248,1.0,0.18772,9.93472,0.0,0.0,2.54945724131629,1.0,1,ol,True,100.0
,,9125,4078,1.0,1.12632,17.34244,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9125,6528,1.0,1.083,18.10776,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,2328,5168,1.0,1.02524,10.42568,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2328,4336,1.0,1.21296,10.6856,0.0,0.0,2.85028711842036,1.0,1,ol,True,100.0
,,4141,8136,1.0,1.5162,11.6964,0.0,0.0,1.59986798278073,1.0,1,ol,True,100.0
,,4141,7869,1.0,2.93132,22.5986,0.0,0.0,1.70014460848208,1.0,1,ol,True,100.0
,,8499,1585,1.0,0.5054,8.38964,0.0,0.0,2.85028711842036,1.0,1,ol,True,100.0
,,8499,2633,1.0,0.6498,7.71096,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7356,7528,1.0,0.039204,0.644204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7356,6296,1.0,0.121,0.770044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6958,2289,1.0,1.94084,12.689996,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,6958,7472,1.0,2.259796,13.320164,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,306,8579,1.0,1.6606,18.2666,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,306,1359,1.0,1.61728,18.6276,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,7763,5849,1.0,1.77612,22.94516,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7763,7869,1.0,0.77976,6.98896,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,3777,8171,1.0,1.94084,19.17124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3777,3887,1.0,1.407956,9.58804,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,999,6144,1.0,1.070124,6.978796,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,999,3185,1.0,1.049796,6.460916,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,3650,8579,1.0,0.7942,7.33552,0.0,0.0,1.85055954703412,1.0,1,ol,True,100.0
,,3650,894,1.0,0.66424,8.5918,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,6632,7466,1.0,0.97284,4.78192,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,6632,2199,1.0,1.646084,9.243916,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,1975,679,1.0,0.40432,4.44752,0.0,0.0,2.54945724131629,1.0,1,ol,True,100.0
,,1975,5673,1.0,0.54872,4.43308,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,2434,4207,1.0,0.63536,8.33188,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,2434,2397,1.0,1.47288,18.6998,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5604,1652,1.0,1.2274,14.5122,0.0,0.0,2.59959555416697,1.0,1,ol,True,100.0
,,5604,5497,1.0,1.05412,14.0068,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,7645,1883,1.0,2.00716,18.1944,0.0,0.0,2.04959345562317,1.0,1,ol,True,100.0
,,7645,5502,1.0,1.68948,20.05716,0.0,0.0,1.85055954703412,1.0,1,ol,True,100.0
,,6573,1505,1.0,1.09744,13.11152,0.0,0.0,2.09973176847385,1.0,1,ol,True,100.0
,,6573,8561,1.0,1.97828,19.32072,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,3285,2587,1.0,2.904,19.4568,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,3285,688,1.0,2.767996,18.90504,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,2271,1883,1.0,1.0108,15.3786,0.0,0.0,1.30055744849031,1.0,1,ol,True,100.0
,,2271,2293,1.0,0.95304,15.33528,0.0,0.0,1.30055744849031,1.0,1,ol,True,100.0
,,4090,3145,1.0,2.20932,24.4758,0.0,0.0,1.75028292133276,1.0,1,ol,True,100.0
,,4090,6097,1.0,1.19852,13.357,0.0,0.0,1.99945514277249,1.0,1,ol,True,100.0
,,6059,5288,1.0,0.47652,1.45844,0.0,0.0,1.25041913563964,1.0,1,ol,True,100.0
,,7964,5288,1.0,0.40432,1.50176,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1048,602,1.0,2.00716,18.05,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,1048,8343,1.0,1.71836,17.84784,0.0,0.0,1.70014460848208,1.0,1,ol,True,100.0
,,2362,8725,1.0,4.887916,26.68292,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,2362,598,1.0,2.24576,13.078164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5389,3858,1.0,1.070124,5.823004,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,5389,4063,1.0,1.199836,5.566,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,5533,8576,1.0,3.664001,7.055994,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5533,7720,1.0,3.409054,6.564976,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2578,8576,1.0,1.34794,3.173951,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2578,2177,1.0,2.196997,5.475008,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6364,352,1.0,1.78596,8.304956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6364,4809,1.0,2.375956,14.60712,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8640,7284,1.0,5.89152,8.0864,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,8640,7673,1.0,4.34644,13.357,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,4676,352,1.0,0.773916,2.36676,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4676,6181,1.0,0.15004,0.847,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,6153,352,1.0,0.78892,2.317876,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,6153,6181,1.0,0.15004,0.865876,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,3045,3235,1.0,4.78192,30.602836,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,3045,1574,1.0,0.55176,3.08792,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,680,7080,1.0,0.9386,10.9022,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,680,6906,1.0,0.75088,7.26332,0.0,0.0,1.49959135707937,1.0,1,ol,True,100.0
,,566,7080,1.0,0.90972,11.1188,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,566,6906,1.0,0.76532,7.11892,0.0,0.0,1.39931473137801,1.0,1,ol,True,100.0
,,2370,3342,1.0,0.7942,9.86252,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,2370,8262,1.0,1.70392,16.37496,0.0,0.0,2.09973176847385,1.0,1,ol,True,100.0
,,6481,3342,1.0,0.80864,9.64592,0.0,0.0,2.95056374412172,1.0,1,ol,True,100.0
,,6481,8262,1.0,1.7328,16.0284,0.0,0.0,2.04959345562317,1.0,1,ol,True,100.0
,,6636,8893,1.0,14.1512,15.11868,0.0,0.0,1.54972966993005,1.0,1,ol,True,100.0
,,6636,3207,1.0,1.93496,17.5446,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,6490,8893,1.0,1.32848,17.29912,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,6490,2584,1.0,0.82308,8.89504,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,8281,7454,1.0,1.55952,25.60212,0.0,0.0,2.35042333272724,1.0,1,ol,True,100.0
,,8281,3728,1.0,0.92416,15.11868,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,358,9047,1.0,1.070124,6.457044,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,358,95,1.0,0.920084,6.886836,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,6817,742,1.0,0.93412,5.697164,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,6817,8495,1.0,1.21484,7.215956,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5037,610,1.0,0.08664,1.21296,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,5037,1248,1.0,0.08664,1.32848,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,8427,5904,1.0,0.66792,5.008916,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,8427,7463,1.0,0.75504,4.429084,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,6311,5904,1.0,0.652916,5.100876,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,6311,7463,1.0,0.770044,4.3318,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,5851,4128,1.0,0.0,0.060975,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4362,4506,1.0,0.82308,10.2524,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,4362,6245,1.0,0.82308,10.06468,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,8430,4121,1.0,0.468996,3.59612,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,8430,4843,1.0,0.47916,3.519164,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,169,4121,1.0,0.42592,3.98816,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,169,4843,1.0,0.41624,4.066084,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,624,3789,1.0,1.41812,8.05376,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,624,7977,1.0,4.219996,25.40516,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,3307,1722,1.0,0.82308,9.05388,0.0,0.0,1.30055744849031,1.0,1,ol,True,100.0
,,3307,7869,1.0,1.27072,12.67832,0.0,0.0,1.20028082278896,1.0,1,ol,True,100.0
,,9041,220,1.0,0.47652,6.07924,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,9041,8622,1.0,1.21296,5.09732,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,424,7525,1.0,0.1444,1.71836,0.0,0.0,2.75001049271901,1.0,1,ol,True,100.0
,,424,5673,1.0,0.1444,1.8772,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,4798,8580,1.0,0.12996,1.74724,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,4798,4336,1.0,0.1444,1.93496,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,6589,3024,1.0,0.90972,15.40748,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,6589,2419,1.0,1.05412,13.84796,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,7275,3886,1.0,0.978164,14.651164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7275,5087,1.0,1.05512,13.48424,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4922,3024,1.0,1.24184,11.27764,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,4922,4275,1.0,1.32848,9.61704,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,5600,3886,1.0,1.920996,13.1648,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5600,5957,1.0,1.50524,14.388836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5210,3024,1.0,0.7942,12.08628,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,5210,9234,1.0,0.76532,12.1296,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,5384,3024,1.0,0.76532,12.31732,0.0,0.0,1.99945514277249,1.0,1,ol,True,100.0
,,5384,9234,1.0,0.75088,11.23432,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,7718,3886,1.0,0.8228,3.948956,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,7718,7842,1.0,0.836836,3.86716,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2268,3886,1.0,0.85184,3.78004,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,2268,7842,1.0,0.75988,4.282916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,785,3886,1.0,0.105996,1.078836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,785,5144,1.0,0.110836,1.05512,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1950,3886,1.0,0.110836,1.03092,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1950,5144,1.0,0.102124,1.170796,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4429,3886,1.0,0.09196,1.2342,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4429,5144,1.0,0.102124,1.21,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8220,3886,1.0,0.0,0.0968,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,8220,2174,1.0,0.0,0.0968,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,1932,7991,1.0,0.96748,15.27752,0.0,0.0,1.99945514277249,1.0,1,ol,True,100.0
,,1932,7457,1.0,0.9386,15.56632,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,3709,264,1.0,4.492004,25.64716,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3709,7678,1.0,4.558796,27.693996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5182,2391,1.0,0.2662,2.4442,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5182,6296,1.0,0.047916,0.79376,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7685,7991,1.0,0.92416,14.41112,0.0,0.0,1.75028292133276,1.0,1,ol,True,100.0
,,7685,2367,1.0,3.11904,42.49692,0.0,0.0,1.54972966993005,1.0,1,ol,True,100.0
,,4967,2153,1.0,0.56316,6.84456,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,4967,1746,1.0,0.6498,6.74348,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,7698,2153,1.0,0.75088,8.18748,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,7698,1688,1.0,0.77976,9.63148,0.0,0.0,1.99945514277249,1.0,1,ol,True,100.0
,,4469,4416,1.0,4.311956,20.496916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4469,8324,1.0,3.45092,15.93812,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8882,1428,1.0,3.0324,29.0966,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,8882,9182,1.0,2.55588,30.09296,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,2494,7392,1.0,0.707124,3.78004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2494,5910,1.0,0.799084,3.703084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8673,7392,1.0,0.81312,3.63,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8673,5910,1.0,0.831996,3.553044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7930,6966,1.0,3.02984,10.053164,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7930,6966,1.0,3.08792,9.83488,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,4634,6313,1.0,5.805943,9.240044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4634,1566,1.0,1.315028,4.729043,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5474,3471,1.0,2.643971,3.916044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4321,3471,1.0,9.075968,14.717956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3471,5171,1.0,5.962033,10.277982,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7149,7130,1.0,7.081041,13.312057,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7516,6626,1.0,1.572032,6.378999,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6626,7516,1.0,1.539967,6.503992,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5325,2473,1.0,6.457044,26.217796,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4847,5325,1.0,7.241124,40.424164,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,7140,1648,1.0,2.862013,4.065963,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7140,1648,1.0,2.915979,3.977996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1648,7516,1.0,3.017014,13.259059,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1648,7516,1.0,2.952037,13.510013,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1648,6022,1.0,4.13094,6.178018,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6313,5474,1.0,2.286053,3.519043,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2473,5656,1.0,0.281204,1.491204,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,2473,5656,1.0,0.242,1.349876,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,2473,6504,1.0,4.492004,16.88676,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,5988,2473,1.0,2.943204,16.456,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5988,2473,1.0,2.8798,16.771084,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,1699,7140,1.0,6.07299,9.237019,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7140,3805,1.0,6.92604,12.326028,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8257,7312,1.0,1.8772,21.60224,0.0,0.0,1.39931473137801,1.0,1,ol,True,100.0
,,1543,8257,1.0,1.55952,16.1006,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,8257,105,1.0,3.22012,32.73548,0.0,0.0,2.04959345562317,1.0,1,ol,True,100.0
,,7930,6504,1.0,3.982836,16.093,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,7930,5975,1.0,8.788956,31.58584,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,4321,9170,1.0,2.73097,4.208017,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4321,2638,1.0,3.913019,12.465057,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4321,2638,1.0,3.833038,12.709961,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4321,832,1.0,3.428051,6.072022,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4321,6313,1.0,5.724994,7.705038,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4847,7203,1.0,2.178,12.67112,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,4847,5988,1.0,9.25892,51.69604,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,8294,7149,1.0,7.172033,9.78406,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7980,4154,1.0,0.972961,1.730058,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4648,7980,1.0,5.784042,8.901002,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3721,1699,1.0,6.005956,7.116978,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9170,1566,1.0,5.73298,9.195032,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6022,8825,1.0,4.307963,5.485051,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2896,5171,1.0,2.968009,3.833038,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8890,2896,1.0,4.458971,5.750041,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6347,8338,1.0,0.491018,1.335961,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4624,6347,1.0,1.550978,2.729034,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4547,1651,1.0,9.589976,14.335959,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4624,4547,1.0,1.519034,2.779007,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8338,8101,1.0,0.957957,3.584988,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8338,8101,1.0,0.937024,3.319998,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1543,2499,1.0,0.56316,6.65684,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7203,272,1.0,6.794876,34.687796,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7203,272,1.0,6.05484,39.309996,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,272,5975,1.0,2.178,8.146204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5988,272,1.0,1.26324,4.550084,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7204,2638,1.0,9.70904,16.410988,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4328,7204,1.0,5.274027,6.934994,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7203,79,1.0,1.57784,9.1718,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,742,79,1.0,2.617956,12.947,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,4154,3379,1.0,10.107977,14.103034,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2545,3379,1.0,1.508023,6.629953,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,832,8825,1.0,5.444032,9.17906,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7154,1651,1.0,3.966017,6.125988,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3805,4648,1.0,7.297994,11.230978,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8890,8294,1.0,2.97902,4.231007,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8101,3721,1.0,3.218963,3.67598,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,39,5122,1.0,1.92995,2.696001,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7154,5122,1.0,2.188043,2.643003,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,79,5988,1.0,6.3888,30.45812,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,79,5988,1.0,6.5098,29.82408,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,4624,3721,1.0,1.284052,2.785057,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,994,7547,1.0,7.74884,32.45704,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,994,5593,1.0,1.75208,7.05188,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,8100,4774,1.0,4.976004,19.39388,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,8100,9183,1.0,7.49716,32.69904,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,1815,5176,1.0,1.05412,16.47604,0.0,0.0,2.85028711842036,1.0,1,ol,True,100.0
,,1815,7991,1.0,1.55952,24.51912,0.0,0.0,2.25014670702588,1.0,1,ol,True,100.0
,,2866,514,1.0,1.0648,13.265956,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,2866,514,1.0,1.041084,13.52296,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,2866,7596,1.0,2.1538,12.49688,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,2866,264,1.0,2.467916,11.74184,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,2866,1725,1.0,9.456876,48.410164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2866,1725,1.0,9.26376,49.357836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5176,2202,1.0,2.28152,36.83644,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,5176,4680,1.0,0.30324,4.27424,0.0,0.0,2.09973176847385,1.0,1,ol,True,100.0
,,5176,5651,1.0,2.26708,30.19404,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,1362,4680,1.0,2.33928,31.23372,0.0,0.0,2.25014670702588,1.0,1,ol,True,100.0
,,7637,4774,1.0,4.124164,16.76092,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7637,9183,1.0,2.24092,38.009004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7637,9183,1.0,2.193004,35.192124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7637,110,1.0,2.783,13.91984,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7637,3151,1.0,1.98924,8.83784,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7637,1725,1.0,3.916044,17.39496,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,3825,2025,1.0,5.339004,29.321204,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3825,5998,1.0,6.41784,34.66892,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,5068,1828,1.0,3.403004,33.561044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5068,5593,1.0,1.15192,15.043204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4774,9183,1.0,5.242204,27.819836,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,4774,110,1.0,0.894916,4.95616,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7547,6761,1.0,8.509204,37.09376,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,7547,6761,1.0,8.667956,36.30484,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,7547,5998,1.0,6.35008,27.70416,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7547,5998,1.0,6.47108,27.114164,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,7547,554,1.0,3.853124,16.7948,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,5479,9183,1.0,5.71604,21.648836,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,5479,122,1.0,2.21188,9.064836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
