name,bus,p_mw,q_mvar,const_z_percent,const_i_percent,sn_mva,scaling,in_service,type,controllable
,943,30.33,11.0,0.0,0.0,,1.0,True,,False
,944,0.2,0.1,0.0,0.0,,1.0,True,,False
,945,189.1,-11.9,0.0,0.0,,1.0,True,,False
,946,90.7,5.8,0.0,0.0,,1.0,True,,False
,947,15.82,4.0,0.0,0.0,,1.0,True,,False
,948,4.81,2.2,0.0,0.0,,1.0,True,,False
,949,69.08,22.6,0.0,0.0,,1.0,True,,False
,950,0.5,-271.9,0.0,0.0,,1.0,True,,False
,952,108.7,-12.15,0.0,0.0,,1.0,True,,False
,953,66.27,13.6,0.0,0.0,,1.0,True,,False
,954,244.20000000000002,152.70000000000002,0.0,0.0,,1.0,True,,False
,955,19.42,11.6,0.0,0.0,,1.0,True,,False
,956,65.77,16.1,0.0,0.0,,1.0,True,,False
,958,166.6,8.1,0.0,0.0,,1.0,True,,False
,960,32.94,20.4,0.0,0.0,,1.0,True,,False
,961,42.55,17.1,0.0,0.0,,1.0,True,,False
,963,88.5,16.5,0.0,0.0,,1.0,True,,False
,964,45.05,9.9,0.0,0.0,,1.0,True,,False
,965,190.91,55.46,0.0,0.0,,1.0,True,,False
,966,1.3,0.4,0.0,0.0,,1.0,True,,False
,968,0.4,1.1,0.0,0.0,,1.0,True,,False
,969,62.27,-2.1,0.0,0.0,,1.0,True,,False
,974,33.24,11.1,0.0,0.0,,1.0,True,,False
,976,95.58,-14.0,0.0,0.0,,1.0,True,,False
,978,21.12,7.7,0.0,0.0,,1.0,True,,False
,979,14.71,4.6,0.0,0.0,,1.0,True,,False
,981,62.7,9.0,0.0,0.0,,1.0,True,,False
,984,17.52,4.6,0.0,0.0,,1.0,True,,False
,985,15.98,0.86,0.0,0.0,,1.0,True,,False
,988,32.34,10.6,0.0,0.0,,1.0,True,,False
,997,22.32,13.8,0.0,0.0,,1.0,True,,False
,998,20.02,6.8,0.0,0.0,,1.0,True,,False
,1002,24.03,8.0,0.0,0.0,,1.0,True,,False
,1008,0.2,0.4,0.0,0.0,,1.0,True,,False
,1009,21.32,7.3,0.0,0.0,,1.0,True,,False
,1012,136.06,40.4,0.0,0.0,,1.0,True,,False
,1014,44.55,0.0,0.0,0.0,,1.0,True,,False
,1016,26.93,9.5,0.0,0.0,,1.0,True,,False
,1017,21.02,7.0,0.0,0.0,,1.0,True,,False
,1019,8.21,3.31,0.0,0.0,,1.0,True,,False
,1023,27.9,4.0,0.0,0.0,,1.0,True,,False
,1024,241.4,-2.5,0.0,0.0,,1.0,True,,False
,1025,201.4,53.0,0.0,0.0,,1.0,True,,False
,1027,13.82,5.0,0.0,0.0,,1.0,True,,False
,1030,84.59,-18.5,0.0,0.0,,1.0,True,,False
,1031,27.03,13.0,0.0,0.0,,1.0,True,,False
,1032,26.33,5.3,0.0,0.0,,1.0,True,,False
,1034,382.5,57.9,0.0,0.0,,1.0,True,,False
,1037,3.7,0.0,0.0,0.0,,1.0,True,,False
,1038,34.64,0.0,0.0,0.0,,1.0,True,,False
,1039,31.94,8.8,0.0,0.0,,1.0,True,,False
,1040,12.11,4.4,0.0,0.0,,1.0,True,,False
,1041,34.2,4.9,0.0,0.0,,1.0,True,,False
,1043,40.5,5.7,0.0,0.0,,1.0,True,,False
,1044,8.91,5.1,0.0,0.0,,1.0,True,,False
,1045,47.05,19.3,0.0,0.0,,1.0,True,,False
,1046,1.9,0.8,0.0,0.0,,1.0,True,,False
,1047,27.8,-2.03,0.0,0.0,,1.0,True,,False
,1051,67.48,32.6,0.0,0.0,,1.0,True,,False
,1052,39.14,13.2,0.0,0.0,,1.0,True,,False
,1053,83.60000000000001,11.9,0.0,0.0,,1.0,True,,False
,1060,0.0,0.01,0.0,0.0,,1.0,True,,False
,1061,84.89,32.4,0.0,0.0,,1.0,True,,False
,1062,50.06,17.0,0.0,0.0,,1.0,True,,False
,1063,215.20000000000002,-7.6,0.0,0.0,,1.0,True,,False
,1064,89.60000000000001,20.0,0.0,0.0,,1.0,True,,False
,1066,279.40000000000003,22.9,0.0,0.0,,1.0,True,,False
,1067,35.24,11.6,0.0,0.0,,1.0,True,,False
,1069,1.6,0.0,0.0,0.0,,1.0,True,,False
,1070,83.3,47.9,0.0,0.0,,1.0,True,,False
,1072,21.92,7.2,0.0,0.0,,1.0,True,,False
,1073,403.90000000000003,-0.1,0.0,0.0,,1.0,True,,False
,1074,9.08,3.94,0.0,0.0,,1.0,True,,False
,1078,0.2,1.3,0.0,0.0,,1.0,True,,False
,1079,48.8,6.9,0.0,0.0,,1.0,True,,False
,1080,277.86,58.95,0.0,0.0,,1.0,True,,False
,1083,42.15,14.2,0.0,0.0,,1.0,True,,False
,1084,162.1,43.2,0.0,0.0,,1.0,True,,False
,1085,12.01,5.6,0.0,0.0,,1.0,True,,False
,1089,56.06,18.7,0.0,0.0,,1.0,True,,False
,1091,30.93,-46.6,0.0,0.0,,1.0,True,,False
,1093,28.53,11.3,0.0,0.0,,1.0,True,,False
,1103,5.11,3.8,0.0,0.0,,1.0,True,,False
,1104,29.83,7.3,0.0,0.0,,1.0,True,,False
,1105,192.4,63.9,0.0,0.0,,1.0,True,,False
,1106,1.8,0.6,0.0,0.0,,1.0,True,,False
,1109,227.34,236.13,0.0,0.0,,1.0,True,,False
,1111,10.91,3.6,0.0,0.0,,1.0,True,,False
,1112,20.9,3.0,0.0,0.0,,1.0,True,,False
,1113,59.27,5.1,0.0,0.0,,1.0,True,,False
,1115,70.28,58.9,0.0,0.0,,1.0,True,,False
,1117,254.0,74.3,0.0,0.0,,1.0,True,,False
,1119,244.8,119.3,0.0,0.0,,1.0,True,,False
,1128,190.47,55.03,0.0,0.0,,1.0,True,,False
,1129,22.5,3.2,0.0,0.0,,1.0,True,,False
,1131,7.8,50.9,0.0,0.0,,1.0,True,,False
,1132,115.2,319.2,0.0,0.0,,1.0,True,,False
,1133,103.9,14.8,0.0,0.0,,1.0,True,,False
,1134,1.4,0.6,0.0,0.0,,1.0,True,,False
,1135,16.22,2.0,0.0,0.0,,1.0,True,,False
,1141,45.9,36.8,0.0,0.0,,1.0,True,,False
,1143,39.04,-5.0,0.0,0.0,,1.0,True,,False
,1145,32.84,0.0,0.0,0.0,,1.0,True,,False
,1146,20.02,15.0,0.0,0.0,,1.0,True,,False
,1147,141.4,123.0,0.0,0.0,,1.0,True,,False
,1152,12.41,3.9,0.0,0.0,,1.0,True,,False
,1153,55.7,7.9,0.0,0.0,,1.0,True,,False
,1155,65.67,24.0,0.0,0.0,,1.0,True,,False
,1156,3.7,0.6,0.0,0.0,,1.0,True,,False
,1157,24.13,12.7,0.0,0.0,,1.0,True,,False
,1158,112.4,13.0,0.0,0.0,,1.0,True,,False
,1159,0.1,0.5,0.0,0.0,,1.0,True,,False
,1160,170.20000000000002,60.8,0.0,0.0,,1.0,True,,False
,1163,26.43,16.4,0.0,0.0,,1.0,True,,False
,1168,116.2,16.5,0.0,0.0,,1.0,True,,False
,1170,79.89,29.0,0.0,0.0,,1.0,True,,False
,1177,35.84,11.8,0.0,0.0,,1.0,True,,False
,1178,86.60000000000001,23.4,0.0,0.0,,1.0,True,,False
,1179,43.75,16.8,0.0,0.0,,1.0,True,,False
,1180,0.1,-19.3,0.0,0.0,,1.0,True,,False
,1181,10.81,3.9,0.0,0.0,,1.0,True,,False
,1182,199.4,-19.9,0.0,0.0,,1.0,True,,False
,1184,150.4,15.3,0.0,0.0,,1.0,True,,False
,1185,62.7,9.0,0.0,0.0,,1.0,True,,False
,1186,67.57000000000001,21.2,0.0,0.0,,1.0,True,,False
,1187,30.93,6.6,0.0,0.0,,1.0,True,,False
,1188,96.41,18.1,0.0,0.0,,1.0,True,,False
,1189,14.62,5.6,0.0,0.0,,1.0,True,,False
,1190,37.3,5.4,0.0,0.0,,1.0,True,,False
,1191,13.21,9.2,0.0,0.0,,1.0,True,,False
,1192,181.5,21.2,0.0,0.0,,1.0,True,,False
,1193,129.6,13.3,0.0,0.0,,1.0,True,,False
,1194,3.8,2.5,0.0,0.0,,1.0,True,,False
,1196,25.23,10.6,0.0,0.0,,1.0,True,,False
,1199,124.8,7.9,0.0,0.0,,1.0,True,,False
,1200,114.10000000000001,23.5,0.0,0.0,,1.0,True,,False
,1202,41.8,5.9,0.0,0.0,,1.0,True,,False
,1205,27.13,16.8,0.0,0.0,,1.0,True,,False
,1206,70.18,28.7,0.0,0.0,,1.0,True,,False
,1207,13.9,1.9,0.0,0.0,,1.0,True,,False
,1208,183.03,15.7,0.0,0.0,,1.0,True,,False
,1212,29.8,4.3,0.0,0.0,,1.0,True,,False
,1213,105.0,412.0,0.0,0.0,,1.0,True,,False
,1217,30.83,13.2,0.0,0.0,,1.0,True,,False
,1218,1.4,0.5,0.0,0.0,,1.0,True,,False
,1220,230.5,91.0,0.0,0.0,,1.0,True,,False
,1221,23.03,14.3,0.0,0.0,,1.0,True,,False
,1222,26.4,3.8,0.0,0.0,,1.0,True,,False
,1223,168.3,-57.1,0.0,0.0,,1.0,True,,False
,1227,53.16,17.7,0.0,0.0,,1.0,True,,False
,1228,5.51,2.0,0.0,0.0,,1.0,True,,False
,1233,71.78,17.9,0.0,0.0,,1.0,True,,False
,1234,4.3,0.6,0.0,0.0,,1.0,True,,False
,1235,105.5,24.7,0.0,0.0,,1.0,True,,False
,1237,60.37,35.4,0.0,0.0,,1.0,True,,False
,1239,23.53,4.0,0.0,0.0,,1.0,True,,False
,1241,226.3,51.7,0.0,0.0,,1.0,True,,False
,1245,2.0,1.0,0.0,0.0,,1.0,True,,False
,1246,23.03,8.3,0.0,0.0,,1.0,True,,False
,1248,141.26,30.6,0.0,0.0,,1.0,True,,False
,1249,39.44,24.9,0.0,0.0,,1.0,True,,False
,1252,186.6,155.8,0.0,0.0,,1.0,True,,False
,1254,20.62,8.2,0.0,0.0,,1.0,True,,False
,1255,1.9,1.3,0.0,0.0,,1.0,True,,False
,1259,50.86,36.6,0.0,0.0,,1.0,True,,False
,1260,279.5,25.8,0.0,0.0,,1.0,True,,False
,1263,224.9,-32.5,0.0,0.0,,1.0,True,,False
,1264,173.0,-21.3,0.0,0.0,,1.0,True,,False
,1265,15.42,2.2,0.0,0.0,,1.0,True,,False
,1267,151.20000000000002,96.4,0.0,0.0,,1.0,True,,False
,1268,112.8,27.6,0.0,0.0,,1.0,True,,False
,1269,1.8,0.7,0.0,0.0,,1.0,True,,False
,1272,7.01,2.3,0.0,0.0,,1.0,True,,False
,1273,149.9,53.2,0.0,0.0,,1.0,True,,False
,1274,52.46,2.9,0.0,0.0,,1.0,True,,False
,1281,202.0,34.1,0.0,0.0,,1.0,True,,False
,1282,42.75,15.2,0.0,0.0,,1.0,True,,False
,1283,19.02,9.1,0.0,0.0,,1.0,True,,False
,1284,0.0,-0.2,0.0,0.0,,1.0,True,,False
,1285,7.61,2.5,0.0,0.0,,1.0,True,,False
,1287,9.61,5.9,0.0,0.0,,1.0,True,,False
,1288,18.82,6.2,0.0,0.0,,1.0,True,,False
,1289,22.32,7.3,0.0,0.0,,1.0,True,,False
,1290,124.10000000000001,17.6,0.0,0.0,,1.0,True,,False
,1291,23.4,3.3,0.0,0.0,,1.0,True,,False
,1292,50.26,19.3,0.0,0.0,,1.0,True,,False
,1293,6.11,0.0,0.0,0.0,,1.0,True,,False
,1296,19.02,8.0,0.0,0.0,,1.0,True,,False
,1298,30.53,10.0,0.0,0.0,,1.0,True,,False
,1299,42.95,26.6,0.0,0.0,,1.0,True,,False
,1300,479.0,99.2,0.0,0.0,,1.0,True,,False
,1303,5.41,1.8,0.0,0.0,,1.0,True,,False
,1305,8.51,6.4,0.0,0.0,,1.0,True,,False
,1307,71.38,10.3,0.0,0.0,,1.0,True,,False
,1308,17.72,3.8,0.0,0.0,,1.0,True,,False
,1310,37.94,15.2,0.0,0.0,,1.0,True,,False
,1311,18.2,2.6,0.0,0.0,,1.0,True,,False
,1315,13.82,3.6,0.0,0.0,,1.0,True,,False
,1316,149.3,-2.0,0.0,0.0,,1.0,True,,False
,1317,0.2,0.8,0.0,0.0,,1.0,True,,False
,1320,11.41,5.1,0.0,0.0,,1.0,True,,False
,1322,118.9,129.2,0.0,0.0,,1.0,True,,False
,1323,37.14,11.6,0.0,0.0,,1.0,True,,False
,1324,37.69,-19.49,0.0,0.0,,1.0,True,,False
,1326,135.7,31.6,0.0,0.0,,1.0,True,,False
,1328,105.8,15.1,0.0,0.0,,1.0,True,,False
,1329,100.60000000000001,15.3,0.0,0.0,,1.0,True,,False
,1335,13.9,1.9,0.0,0.0,,1.0,True,,False
,1337,29.03,9.4,0.0,0.0,,1.0,True,,False
,1338,108.4,-2.4,0.0,0.0,,1.0,True,,False
,1339,13.21,6.6,0.0,0.0,,1.0,True,,False
,1341,14.31,0.87,0.0,0.0,,1.0,True,,False
,1344,1.91,3.95,0.0,0.0,,1.0,True,,False
,1347,34.9,5.0,0.0,0.0,,1.0,True,,False
,1349,30.53,13.8,0.0,0.0,,1.0,True,,False
,1351,28.93,11.9,0.0,0.0,,1.0,True,,False
,1352,6.41,2.3,0.0,0.0,,1.0,True,,False
,1355,538.3,90.8,0.0,0.0,,1.0,True,,False
,1356,2.1,0.3,0.0,0.0,,1.0,True,,False
,1357,100.3,4.8,0.0,0.0,,1.0,True,,False
,1358,60.17,30.6,0.0,0.0,,1.0,True,,False
,1363,40.85,14.5,0.0,0.0,,1.0,True,,False
,1365,22.02,7.7,0.0,0.0,,1.0,True,,False
,1369,46.55,28.8,0.0,0.0,,1.0,True,,False
,1371,50.96,16.8,0.0,0.0,,1.0,True,,False
,1374,10.11,8.9,0.0,0.0,,1.0,True,,False
,1376,18.02,6.0,0.0,0.0,,1.0,True,,False
,1378,2.91,-1.45,0.0,0.0,,1.0,True,,False
,1379,145.20000000000002,21.4,0.0,0.0,,1.0,True,,False
,1380,93.9,13.4,0.0,0.0,,1.0,True,,False
,1381,10.81,3.5,0.0,0.0,,1.0,True,,False
,1384,14.75,-0.07,0.0,0.0,,1.0,True,,False
,1387,20.32,6.7,0.0,0.0,,1.0,True,,False
,1392,2.4,0.7,0.0,0.0,,1.0,True,,False
,1393,30.93,7.6,0.0,0.0,,1.0,True,,False
,1394,52.96,15.2,0.0,0.0,,1.0,True,,False
,1395,0.0,-6.0,0.0,0.0,,1.0,True,,False
,1397,196.70000000000002,44.2,0.0,0.0,,1.0,True,,False
,1399,39.25,71.7,0.0,0.0,,1.0,True,,False
,1400,11.91,2.9,0.0,0.0,,1.0,True,,False
,1403,69.3,9.9,0.0,0.0,,1.0,True,,False
,1405,157.9,26.0,0.0,0.0,,1.0,True,,False
,1407,15.52,5.2,0.0,0.0,,1.0,True,,False
,1411,5.11,0.9,0.0,0.0,,1.0,True,,False
,1413,144.70000000000002,20.3,0.0,0.0,,1.0,True,,False
,1415,7.81,2.6,0.0,0.0,,1.0,True,,False
,1417,40.55,3.6,0.0,0.0,,1.0,True,,False
,1418,16.52,3.3,0.0,0.0,,1.0,True,,False
,1420,42.95,19.8,0.0,0.0,,1.0,True,,False
,1424,0.3,0.2,0.0,0.0,,1.0,True,,False
,1427,22.83,7.5,0.0,0.0,,1.0,True,,False
,1429,20.82,7.9,0.0,0.0,,1.0,True,,False
,1431,193.20000000000002,121.7,0.0,0.0,,1.0,True,,False
,1436,204.6,53.2,0.0,0.0,,1.0,True,,False
,1438,110.10000000000001,2.0,0.0,0.0,,1.0,True,,False
,1440,60.07,20.0,0.0,0.0,,1.0,True,,False
,1441,89.3,12.8,0.0,0.0,,1.0,True,,False
,1442,171.96,40.73,0.0,0.0,,1.0,True,,False
,1444,238.4,210.9,0.0,0.0,,1.0,True,,False
,1445,10.91,3.0,0.0,0.0,,1.0,True,,False
,1446,4.61,1.7,0.0,0.0,,1.0,True,,False
,1449,39.54,14.3,0.0,0.0,,1.0,True,,False
,1450,20.52,6.7,0.0,0.0,,1.0,True,,False
,1452,80.09,26.3,0.0,0.0,,1.0,True,,False
,1453,20.62,10.7,0.0,0.0,,1.0,True,,False
,1454,18.02,4.8,0.0,0.0,,1.0,True,,False
,1456,20.82,36.0,0.0,0.0,,1.0,True,,False
,1459,67.4,9.6,0.0,0.0,,1.0,True,,False
,1462,109.60000000000001,36.4,0.0,0.0,,1.0,True,,False
,1463,22.73,6.4,0.0,0.0,,1.0,True,,False
,1465,42.95,26.6,0.0,0.0,,1.0,True,,False
,1469,18.12,-11.6,0.0,0.0,,1.0,True,,False
,1470,95.61,8.6,0.0,0.0,,1.0,True,,False
,1475,30.63,19.0,0.0,0.0,,1.0,True,,False
,1478,82.19,23.4,0.0,0.0,,1.0,True,,False
,1479,100.10000000000001,45.6,0.0,0.0,,1.0,True,,False
,1484,144.9,87.7,0.0,0.0,,1.0,True,,False
,1485,79.59,18.8,0.0,0.0,,1.0,True,,False
,1489,23.03,14.2,0.0,0.0,,1.0,True,,False
,1490,117.5,-3.0,0.0,0.0,,1.0,True,,False
,1492,1.1,2.5,0.0,0.0,,1.0,True,,False
,1494,18.02,6.0,0.0,0.0,,1.0,True,,False
,1495,0.7,0.2,0.0,0.0,,1.0,True,,False
,1498,6.41,2.3,0.0,0.0,,1.0,True,,False
,1499,13.82,5.0,0.0,0.0,,1.0,True,,False
,1502,142.8,-6.4,0.0,0.0,,1.0,True,,False
,1504,6.71,3.3,0.0,0.0,,1.0,True,,False
,1508,16.42,5.9,0.0,0.0,,1.0,True,,False
,1511,339.1,89.0,0.0,0.0,,1.0,True,,False
,1515,22.02,9.0,0.0,0.0,,1.0,True,,False
,1516,7.41,2.7,0.0,0.0,,1.0,True,,False
,1519,173.6,72.9,0.0,0.0,,1.0,True,,False
,1521,72.10000000000001,71.8,0.0,0.0,,1.0,True,,False
,1522,57.86,23.2,0.0,0.0,,1.0,True,,False
,1526,39.64,11.9,0.0,0.0,,1.0,True,,False
,1527,5.81,2.0,0.0,0.0,,1.0,True,,False
,1529,0.0,8.4,0.0,0.0,,1.0,True,,False
,1531,2.5,1.3,0.0,0.0,,1.0,True,,False
,1532,43.8,20.7,0.0,0.0,,1.0,True,,False
,1534,20.32,8.9,0.0,0.0,,1.0,True,,False
,1537,36.34,15.2,0.0,0.0,,1.0,True,,False
,1538,73.58,3.24,0.0,0.0,,1.0,True,,False
,1540,125.4,45.8,0.0,0.0,,1.0,True,,False
,1541,170.4,81.9,0.0,0.0,,1.0,True,,False
,1542,116.7,64.0,0.0,0.0,,1.0,True,,False
,1544,42.55,8.2,0.0,0.0,,1.0,True,,False
,1547,7.61,2.5,0.0,0.0,,1.0,True,,False
,1548,300.2,-3.1,0.0,0.0,,1.0,True,,False
,1551,20.42,8.1,0.0,0.0,,1.0,True,,False
,1560,175.20000000000002,82.4,0.0,0.0,,1.0,True,,False
,1561,77.39,24.1,0.0,0.0,,1.0,True,,False
,1563,140.4,49.4,0.0,0.0,,1.0,True,,False
,1564,16.7,2.4,0.0,0.0,,1.0,True,,False
,1565,156.9,-4.0,0.0,0.0,,1.0,True,,False
,1566,60.07,27.0,0.0,0.0,,1.0,True,,False
,1567,69.08,21.5,0.0,0.0,,1.0,True,,False
,1570,329.40000000000003,12.9,0.0,0.0,,1.0,True,,False
,1572,12.6,1.8,0.0,0.0,,1.0,True,,False
,1573,34.04,4.4,0.0,0.0,,1.0,True,,False
,1576,32.04,19.8,0.0,0.0,,1.0,True,,False
,1580,146.6,3.3,0.0,0.0,,1.0,True,,False
,1584,30.53,10.4,0.0,0.0,,1.0,True,,False
,1586,78.5,137.8,0.0,0.0,,1.0,True,,False
,1587,104.5,-56.4,0.0,0.0,,1.0,True,,False
,1589,25.73,9.3,0.0,0.0,,1.0,True,,False
,1591,28.33,44.8,0.0,0.0,,1.0,True,,False
,1594,71.77,13.57,0.0,0.0,,1.0,True,,False
,1595,76.28,45.7,0.0,0.0,,1.0,True,,False
,1596,51.96,13.4,0.0,0.0,,1.0,True,,False
,1597,58.87,36.4,0.0,0.0,,1.0,True,,False
,1599,38.74,14.1,0.0,0.0,,1.0,True,,False
,1600,63.5,-381.2,0.0,0.0,,1.0,True,,False
,1601,45.75,4.2,0.0,0.0,,1.0,True,,False
,1602,137.20000000000002,16.1,0.0,0.0,,1.0,True,,False
,1606,73.78,0.0,0.0,0.0,,1.0,True,,False
,1607,25.13,15.6,0.0,0.0,,1.0,True,,False
,1609,164.8,42.5,0.0,0.0,,1.0,True,,False
,1610,274.1,166.5,0.0,0.0,,1.0,True,,False
,1611,18.5,2.6,0.0,0.0,,1.0,True,,False
,1612,149.8,63.1,0.0,0.0,,1.0,True,,False
,1614,50.06,0.0,0.0,0.0,,1.0,True,,False
,1616,14.72,5.3,0.0,0.0,,1.0,True,,False
,1618,20.32,2.5,0.0,0.0,,1.0,True,,False
,1620,4.0,0.6,0.0,0.0,,1.0,True,,False
,1623,164.20000000000002,-10.7,0.0,0.0,,1.0,True,,False
,1624,73.18,22.3,0.0,0.0,,1.0,True,,False
,1626,123.5,-49.4,0.0,0.0,,1.0,True,,False
,1627,3.3,1.1,0.0,0.0,,1.0,True,,False
,1628,41.95,8.5,0.0,0.0,,1.0,True,,False
,1631,20.82,7.9,0.0,0.0,,1.0,True,,False
,1633,5.31,2.3,0.0,0.0,,1.0,True,,False
,1637,70.08,11.1,0.0,0.0,,1.0,True,,False
,1638,51.66,8.0,0.0,0.0,,1.0,True,,False
,1639,33.6,4.8,0.0,0.0,,1.0,True,,False
,1640,33.24,11.5,0.0,0.0,,1.0,True,,False
,1642,95.71000000000001,25.9,0.0,0.0,,1.0,True,,False
,1644,60.27,9.4,0.0,0.0,,1.0,True,,False
,1645,15.34,-1.3,0.0,0.0,,1.0,True,,False
,1646,13.31,4.8,0.0,0.0,,1.0,True,,False
,1647,103.7,14.9,0.0,0.0,,1.0,True,,False
,1648,33.04,15.7,0.0,0.0,,1.0,True,,False
,1651,22.02,11.9,0.0,0.0,,1.0,True,,False
,1654,15.22,7.6,0.0,0.0,,1.0,True,,False
,1656,257.2,-26.8,0.0,0.0,,1.0,True,,False
,1657,25.83,5.7,0.0,0.0,,1.0,True,,False
,1658,20.9,3.0,0.0,0.0,,1.0,True,,False
,1660,22.02,7.5,0.0,0.0,,1.0,True,,False
,1661,3.67,-1.86,0.0,0.0,,1.0,True,,False
,1663,125.4,17.8,0.0,0.0,,1.0,True,,False
,1664,20.02,6.6,0.0,0.0,,1.0,True,,False
,1665,34.04,0.0,0.0,0.0,,1.0,True,,False
,1669,46.45,19.1,0.0,0.0,,1.0,True,,False
,1670,3.3,1.1,0.0,0.0,,1.0,True,,False
,1672,4.68,88.21000000000001,0.0,0.0,,1.0,True,,False
,1673,16.92,5.6,0.0,0.0,,1.0,True,,False
,1674,55.26,-11.1,0.0,0.0,,1.0,True,,False
,1676,9.21,3.3,0.0,0.0,,1.0,True,,False
,1680,7.41,2.7,0.0,0.0,,1.0,True,,False
,1681,22.28,5.67,0.0,0.0,,1.0,True,,False
,1687,72.18,31.9,0.0,0.0,,1.0,True,,False
,1689,118.2,-33.0,0.0,0.0,,1.0,True,,False
,1690,36.5,5.2,0.0,0.0,,1.0,True,,False
,1691,83.19,25.8,0.0,0.0,,1.0,True,,False
,1692,28.74,1.23,0.0,0.0,,1.0,True,,False
,1693,59.9,8.5,0.0,0.0,,1.0,True,,False
,1695,12.41,4.4,0.0,0.0,,1.0,True,,False
,1697,14.72,5.3,0.0,0.0,,1.0,True,,False
,1698,4.3,1.8,0.0,0.0,,1.0,True,,False
,1699,5.01,2.0,0.0,0.0,,1.0,True,,False
,1701,47.45,18.7,0.0,0.0,,1.0,True,,False
,1702,68.28,39.0,0.0,0.0,,1.0,True,,False
,1703,62.16,8.0,0.0,0.0,,1.0,True,,False
,1704,15.22,2.5,0.0,0.0,,1.0,True,,False
,1706,92.60000000000001,36.3,0.0,0.0,,1.0,True,,False
,1709,138.20000000000002,40.3,0.0,0.0,,1.0,True,,False
,1710,25.13,-61.6,0.0,0.0,,1.0,True,,False
,1711,2.5,0.6,0.0,0.0,,1.0,True,,False
,1712,4.91,1.4,0.0,0.0,,1.0,True,,False
,1713,53.56,17.2,0.0,0.0,,1.0,True,,False
,1723,8.01,4.9,0.0,0.0,,1.0,True,,False
,1727,34.44,14.4,0.0,0.0,,1.0,True,,False
,1728,68.38,42.4,0.0,0.0,,1.0,True,,False
,1730,19.92,6.6,0.0,0.0,,1.0,True,,False
,1732,16.02,5.3,0.0,0.0,,1.0,True,,False
,1736,9.71,3.5,0.0,0.0,,1.0,True,,False
,1739,10.11,2.5,0.0,0.0,,1.0,True,,False
,1740,162.5,48.4,0.0,0.0,,1.0,True,,False
,1743,2.0,0.3,0.0,0.0,,1.0,True,,False
,1748,39.24,24.3,0.0,0.0,,1.0,True,,False
,1749,58.46,6.6,0.0,0.0,,1.0,True,,False
,1750,11.51,2.3,0.0,0.0,,1.0,True,,False
,1751,85.8,13.4,0.0,0.0,,1.0,True,,False
,1756,80.09,20.0,0.0,0.0,,1.0,True,,False
,1759,328.90000000000003,30.4,0.0,0.0,,1.0,True,,False
,1760,11.11,6.9,0.0,0.0,,1.0,True,,False
,1761,45.75,20.1,0.0,0.0,,1.0,True,,False
,1763,25.43,14.7,0.0,0.0,,1.0,True,,False
,1764,122.2,68.9,0.0,0.0,,1.0,True,,False
,1765,26.03,8.7,0.0,0.0,,1.0,True,,False
,1766,333.5,-1.4,0.0,0.0,,1.0,True,,False
,1767,73.98,22.5,0.0,0.0,,1.0,True,,False
,1768,35.14,1.8,0.0,0.0,,1.0,True,,False
,1770,22.43,29.5,0.0,0.0,,1.0,True,,False
,1771,12.6,1.8,0.0,0.0,,1.0,True,,False
,1778,5.51,2.0,0.0,0.0,,1.0,True,,False
,1780,16.52,5.5,0.0,0.0,,1.0,True,,False
,1781,28.63,10.0,0.0,0.0,,1.0,True,,False
,1782,0.0,-0.8,0.0,0.0,,1.0,True,,False
,1786,32.94,10.1,0.0,0.0,,1.0,True,,False
,1788,45.75,27.5,0.0,0.0,,1.0,True,,False
,1794,71.18,23.8,0.0,0.0,,1.0,True,,False
,1795,13.31,7.9,0.0,0.0,,1.0,True,,False
,1799,8.3,1.2,0.0,0.0,,1.0,True,,False
,1801,8.51,3.2,0.0,0.0,,1.0,True,,False
,1803,23.02,10.5,0.0,0.0,,1.0,True,,False
,1804,112.60000000000001,16.1,0.0,0.0,,1.0,True,,False
,1805,25.43,8.3,0.0,0.0,,1.0,True,,False
,1809,52.46,11.3,0.0,0.0,,1.0,True,,False
,1810,99.51,1.5,0.0,0.0,,1.0,True,,False
,1812,88.92,19.79,0.0,0.0,,1.0,True,,False
,1814,63.66,9.7,0.0,0.0,,1.0,True,,False
,1815,335.3,-101.3,0.0,0.0,,1.0,True,,False
,1816,108.91,33.7,0.0,0.0,,1.0,True,,False
,1820,14.62,2.0,0.0,0.0,,1.0,True,,False
,1825,56.46,22.0,0.0,0.0,,1.0,True,,False
,1826,114.2,16.3,0.0,0.0,,1.0,True,,False
,1827,2.5,0.6,0.0,0.0,,1.0,True,,False
,1828,5.01,13.0,0.0,0.0,,1.0,True,,False
,1829,17.82,6.7,0.0,0.0,,1.0,True,,False
,1831,34.14,21.1,0.0,0.0,,1.0,True,,False
,1833,8.21,2.5,0.0,0.0,,1.0,True,,False
,1834,44.23,22.19,0.0,0.0,,1.0,True,,False
,1835,62.37,25.5,0.0,0.0,,1.0,True,,False
,1836,113.27,27.67,0.0,0.0,,1.0,True,,False
,1838,0.4,-170.20000000000002,0.0,0.0,,1.0,True,,False
,1840,56.26,8.5,0.0,0.0,,1.0,True,,False
,1844,123.9,17.6,0.0,0.0,,1.0,True,,False
,1847,22.02,21.8,0.0,0.0,,1.0,True,,False
,1848,5.11,2.4,0.0,0.0,,1.0,True,,False
,1852,25.73,8.9,0.0,0.0,,1.0,True,,False
