bus,name,q_mvar,p_mw,vn_kv,step,max_step,in_service
805,,-32.02,0.0,380.0,1,1,True
807,,-7.01,0.0,220.0,1,1,True
808,,-58.088687,0.0,380.0,1,1,True
810,,-2.79,0.0,220.0,1,1,True
813,,-12.86,0.0,380.0,1,1,True
814,,-0.67,0.0,110.0,1,1,True
815,,-23.35,0.0,380.0,1,1,True
816,,-18.86,0.0,380.0,1,1,True
817,,-8.73,0.0,220.0,1,1,True
818,,-0.22,0.0,220.0,1,1,True
819,,-1.89,0.0,154.0,1,1,True
820,,-22.93,0.0,150.0,1,1,True
821,,-12.83,0.0,220.0,1,1,True
823,,-8.93,0.0,154.0,1,1,True
824,,-29.76,0.0,220.0,1,1,True
825,,-1.11,0.0,110.0,1,1,True
826,,-12.66,0.0,380.0,1,1,True
828,,-8.74,0.0,380.0,1,1,True
829,,-22.74,0.0,380.0,1,1,True
832,,-0.55,0.0,110.0,1,1,True
833,,-38.38,0.0,220.0,1,1,True
834,,-24.4,0.0,380.0,1,1,True
835,,-56.7,0.0,400.0,1,1,True
837,,-101.04,0.0,150.0,1,1,True
838,,-8.17514,0.0,380.0,1,1,True
839,,-2.7,0.0,150.0,1,1,True
840,,-32.572175,0.135375,380.0,1,1,True
841,,-2.5,0.0,220.0,1,1,True
842,,-0.64,0.0,110.0,1,1,True
844,,-1.11,0.0,150.0,1,1,True
845,,-37.33,0.0,380.0,1,1,True
846,,-7.37,0.0,154.0,1,1,True
849,,-0.47,0.0,110.0,1,1,True
851,,-5.46,0.0,154.0,1,1,True
852,,-12.94,0.0,220.0,1,1,True
853,,-8.86,0.0,220.0,1,1,True
854,,-0.24,0.0,110.0,1,1,True
855,,-0.38,0.0,150.0,1,1,True
856,,-1.26,0.0,110.0,1,1,True
858,,-0.28,0.0,150.0,1,1,True
859,,-4.34,0.0,154.0,1,1,True
861,,-0.59,0.0,110.0,1,1,True
862,,-2.36,0.0,154.0,1,1,True
863,,-1.23,0.0,110.0,1,1,True
864,,-3.56,0.0,150.0,1,1,True
865,,-20.07,0.0,220.0,1,1,True
866,,-0.04,0.0,220.0,1,1,True
867,,-0.11,0.0,110.0,1,1,True
868,,-6.51,0.0,220.0,1,1,True
869,,-11.95,0.0,220.0,1,1,True
870,,-3.72,0.0,220.0,1,1,True
871,,-32.78,0.0,154.0,1,1,True
872,,-72.64,0.0,380.0,1,1,True
875,,-0.95,0.0,110.0,1,1,True
876,,-0.53,0.0,110.0,1,1,True
877,,-25.28,0.0,150.0,1,1,True
878,,-0.56,0.0,110.0,1,1,True
879,,-2.0,0.0,220.0,1,1,True
880,,-1.47,0.0,150.0,1,1,True
881,,-44.93,0.0,380.0,1,1,True
882,,-6.65,0.0,220.0,1,1,True
883,,-0.63,0.0,110.0,1,1,True
884,,-6.61,0.0,150.0,1,1,True
885,,-0.07,0.0,220.0,1,1,True
886,,-28.133148,0.3205,380.0,1,1,True
888,,-0.78,0.0,110.0,1,1,True
889,,-0.38,0.0,110.0,1,1,True
891,,-9.1,0.0,220.0,1,1,True
892,,-1.77,0.0,220.0,1,1,True
894,,-36.333138,0.234854,380.0,1,1,True
896,,-7.79,0.0,154.0,1,1,True
897,,-0.77,0.0,110.0,1,1,True
898,,-59.04,0.0,380.0,1,1,True
899,,-0.15,0.0,220.0,1,1,True
901,,-0.11,0.0,110.0,1,1,True
902,,-1.36,0.0,220.0,1,1,True
903,,-26.49,0.0,220.0,1,1,True
904,,-18.004129,0.0,380.0,1,1,True
905,,-0.23,0.0,150.0,1,1,True
906,,-0.05,0.0,220.0,1,1,True
907,,-0.21,0.0,220.0,1,1,True
908,,-2.63,0.0,110.0,1,1,True
909,,-3.82,0.0,154.0,1,1,True
910,,-10.05,0.0,110.0,1,1,True
911,,-0.03,0.0,150.0,1,1,True
913,,-89.51,0.0,380.0,1,1,True
914,,-0.63,0.0,110.0,1,1,True
917,,-1.11,0.0,110.0,1,1,True
918,,-13.89,0.0,380.0,1,1,True
919,,-1.11,0.0,220.0,1,1,True
920,,-6.455031,0.126343,220.0,1,1,True
921,,-1.56,0.0,110.0,1,1,True
922,,-4.84,0.0,220.0,1,1,True
923,,-0.11,0.0,220.0,1,1,True
924,,-2.25,0.0,110.0,1,1,True
927,,-17.34,0.0,150.0,1,1,True
928,,-9.35,0.0,220.0,1,1,True
931,,-5.1,0.0,220.0,1,1,True
932,,-22.75,0.0,220.0,1,1,True
933,,-2.33,0.0,110.0,1,1,True
934,,-9.46,0.0,220.0,1,1,True
935,,-1.93,0.0,150.0,1,1,True
936,,-0.09,0.0,150.0,1,1,True
937,,-31.47,0.0,380.0,1,1,True
938,,-3.55,0.0,220.0,1,1,True
939,,-0.26,0.0,110.0,1,1,True
940,,-0.82,0.0,110.0,1,1,True
941,,-34.26,0.0,380.0,1,1,True
942,,-3.37,0.0,220.0,1,1,True
943,,-1.43,0.0,110.0,1,1,True
944,,-0.5,0.0,110.0,1,1,True
945,,-27.462397,0.0,380.0,1,1,True
946,,-4.1,0.0,220.0,1,1,True
947,,-0.7,0.0,150.0,1,1,True
948,,-0.62,0.0,110.0,1,1,True
949,,-0.54,0.0,150.0,1,1,True
950,,-3.12,0.0,380.0,1,1,True
951,,-0.38,0.0,150.0,1,1,True
952,,-37.11,0.0,380.0,1,1,True
953,,-0.67,0.0,220.0,1,1,True
956,,-1.66,0.0,220.0,1,1,True
957,,-51.29,0.0,380.0,1,1,True
958,,-10.11,0.0,380.0,1,1,True
959,,-108.728602,0.0,380.0,1,1,True
960,,-8.95,0.0,150.0,1,1,True
961,,-1.67,0.0,220.0,1,1,True
962,,-12.74,0.0,220.0,1,1,True
963,,-146.44,0.0,380.0,1,1,True
964,,-0.24,0.0,110.0,1,1,True
965,,-14.77,0.0,220.0,1,1,True
966,,-0.64,0.0,110.0,1,1,True
967,,-49.26,0.0,400.0,1,1,True
968,,-1.99,0.0,380.0,1,1,True
969,,-8.01,0.0,220.0,1,1,True
970,,-68.573595,0.099501,380.0,1,1,True
974,,-1.56,0.0,110.0,1,1,True
976,,-4.48,0.0,220.0,1,1,True
978,,-1.48,0.0,110.0,1,1,True
979,,-7.88,0.0,220.0,1,1,True
980,,-0.84,0.0,220.0,1,1,True
981,,-2.94,0.0,154.0,1,1,True
984,,-11.82,0.0,220.0,1,1,True
985,,-5.96,0.0,220.0,1,1,True
986,,-1.18,0.0,150.0,1,1,True
987,,-8.62,0.0,220.0,1,1,True
988,,-0.64,0.0,110.0,1,1,True
989,,-8.19,0.0,150.0,1,1,True
993,,-25.0,0.0,150.0,1,1,True
994,,-7.66,0.0,220.0,1,1,True
995,,-0.07,0.0,110.0,1,1,True
996,,-0.84,0.0,150.0,1,1,True
997,,-2.96,0.0,150.0,1,1,True
998,,-0.48,0.0,110.0,1,1,True
999,,-1.8,0.0,220.0,1,1,True
1002,,-0.33,0.0,110.0,1,1,True
1004,,-0.81,0.0,220.0,1,1,True
1005,,-45.31,0.0,380.0,1,1,True
1006,,-1.51,0.0,150.0,1,1,True
1007,,-0.68,0.0,110.0,1,1,True
1008,,-0.73,0.0,220.0,1,1,True
1009,,-0.6,0.0,110.0,1,1,True
1011,,-0.87,0.0,150.0,1,1,True
1012,,-12.08,0.0,220.0,1,1,True
1013,,-1.07,0.0,150.0,1,1,True
1014,,-4.78,0.0,220.0,1,1,True
1015,,-15.04,0.0,380.0,1,1,True
1016,,-7.65,0.0,220.0,1,1,True
1017,,-0.42,0.0,110.0,1,1,True
1018,,-0.31,0.0,110.0,1,1,True
1019,,-8.38,0.0,150.0,1,1,True
1021,,-0.32,0.0,110.0,1,1,True
1022,,-0.93,0.0,220.0,1,1,True
1023,,-0.29,0.0,154.0,1,1,True
1024,,-31.280331,0.224624,380.0,1,1,True
1025,,-9.67,0.0,220.0,1,1,True
1026,,-30.393595,0.0,380.0,1,1,True
1027,,-0.45,0.0,110.0,1,1,True
1030,,-64.57,0.0,380.0,1,1,True
1031,,-2.32,0.0,220.0,1,1,True
1032,,-4.31,0.0,220.0,1,1,True
1033,,-14.23,0.0,220.0,1,1,True
1034,,-8.16,0.0,220.0,1,1,True
1036,,-0.55,0.0,380.0,1,1,True
1037,,-0.64,0.0,110.0,1,1,True
1038,,-0.91,0.0,220.0,1,1,True
1039,,-3.79,0.0,220.0,1,1,True
1040,,-0.95,0.0,110.0,1,1,True
1041,,-9.08,0.0,154.0,1,1,True
1043,,-3.2,0.0,154.0,1,1,True
1044,,-1.06,0.0,110.0,1,1,True
1045,,-0.04,0.0,150.0,1,1,True
1046,,-0.65,0.0,110.0,1,1,True
1047,,-0.5,0.0,110.0,1,1,True
1048,,-28.8,0.0,380.0,1,1,True
1050,,-3.79,0.0,220.0,1,1,True
1051,,-13.11,0.0,220.0,1,1,True
1052,,-2.92,0.0,110.0,1,1,True
1053,,-6.56,0.0,154.0,1,1,True
1057,,-11.96,0.0,380.0,1,1,True
1058,,-62.76,0.0,380.0,1,1,True
1059,,-75.38,0.0,380.0,1,1,True
1061,,-7.77,0.0,220.0,1,1,True
1062,,-1.61,0.0,110.0,1,1,True
1063,,-1.24,0.0,220.0,1,1,True
1064,,-9.07,0.0,220.0,1,1,True
1065,,-9.67,0.0,380.0,1,1,True
1066,,-15.24,0.0,220.0,1,1,True
1067,,-1.72,0.0,110.0,1,1,True
1068,,-8.72,0.0,220.0,1,1,True
1069,,-0.44,0.0,110.0,1,1,True
1070,,-6.19,0.0,150.0,1,1,True
1071,,-68.81,0.0,380.0,1,1,True
1072,,-3.14,0.0,110.0,1,1,True
1073,,-143.1,0.0,380.0,1,1,True
1074,,-0.12,0.0,110.0,1,1,True
1076,,-0.1,0.0,220.0,1,1,True
1077,,-4.74,0.0,220.0,1,1,True
1078,,-10.582137,0.337525,380.0,1,1,True
1079,,-7.95,0.0,154.0,1,1,True
1080,,-182.88064400000002,0.0,380.0,1,1,True
1083,,-1.71,0.0,110.0,1,1,True
1084,,-3.32,0.0,220.0,1,1,True
1085,,-39.29,0.0,380.0,1,1,True
1086,,-3.75,0.0,110.0,1,1,True
1088,,-0.13,0.0,150.0,1,1,True
1089,,-4.24,0.0,220.0,1,1,True
1090,,-1.31,0.0,110.0,1,1,True
1091,,-1.62,0.0,220.0,1,1,True
1093,,-3.25,0.0,150.0,1,1,True
1094,,-43.02,0.0,380.0,1,1,True
1095,,-0.16,0.0,220.0,1,1,True
1100,,-2.05,0.0,220.0,1,1,True
1103,,-0.88,0.0,110.0,1,1,True
1104,,-6.49,0.0,220.0,1,1,True
1105,,-10.0,0.0,150.0,1,1,True
1106,,-0.52,0.0,110.0,1,1,True
1107,,-0.4,0.0,150.0,1,1,True
1108,,-14.23,0.0,220.0,1,1,True
1109,,-66.84,0.0,380.0,1,1,True
1110,,-1.1,0.0,220.0,1,1,True
1111,,-0.4,0.0,110.0,1,1,True
1112,,-5.46,0.0,154.0,1,1,True
1113,,-26.03,0.0,380.0,1,1,True
1114,,-3.05,0.0,220.0,1,1,True
1115,,-7.33,0.0,380.0,1,1,True
1117,,-54.48,0.0,380.0,1,1,True
1119,,-3.78,0.0,220.0,1,1,True
1123,,-8.61,0.0,220.0,1,1,True
1126,,-0.514111,0.086633,220.0,1,1,True
1127,,-31.21,0.0,380.0,1,1,True
1128,,-6.7,0.0,220.0,1,1,True
1129,,-5.11,0.0,154.0,1,1,True
1131,,-87.765989,0.0,380.0,1,1,True
1132,,-290.91,0.0,380.0,1,1,True
1133,,-1.91,0.0,154.0,1,1,True
1134,,-0.41,0.0,110.0,1,1,True
1135,,-0.71,0.0,220.0,1,1,True
1136,,-0.05,0.0,220.0,1,1,True
1139,,-1.78,0.0,220.0,1,1,True
1140,,-23.36,0.0,380.0,1,1,True
1141,,-55.224909,0.0,380.0,1,1,True
1142,,-8.306088,0.210571,220.0,1,1,True
1143,,-1.31,0.0,220.0,1,1,True
1145,,-1.41,0.0,220.0,1,1,True
1146,,-1.56,0.0,220.0,1,1,True
1147,,-8.52,0.0,380.0,1,1,True
1148,,-0.32,0.0,150.0,1,1,True
1149,,-24.6,0.0,380.0,1,1,True
1150,,-18.82,0.0,220.0,1,1,True
1151,,-46.01,0.0,400.0,1,1,True
1152,,-2.23,0.0,220.0,1,1,True
1153,,-2.62,0.0,154.0,1,1,True
1154,,-1.91,0.0,380.0,1,1,True
1155,,-9.95,0.0,220.0,1,1,True
1156,,-0.01,0.0,154.0,1,1,True
1157,,-0.1,0.0,110.0,1,1,True
1158,,-3.99,0.0,220.0,1,1,True
1159,,-0.48,0.0,220.0,1,1,True
1160,,-16.27,0.0,380.0,1,1,True
1161,,-2.22,0.0,220.0,1,1,True
1162,,-16.04,0.0,380.0,1,1,True
1163,,-0.02,0.0,150.0,1,1,True
1164,,-14.13,0.0,380.0,1,1,True
1165,,-3.37,0.0,150.0,1,1,True
1167,,-89.06,0.0,380.0,1,1,True
1168,,-7.8,0.0,154.0,1,1,True
1170,,-1.42,0.0,110.0,1,1,True
1171,,-2.3,0.0,220.0,1,1,True
1176,,-3.38,0.0,220.0,1,1,True
1177,,-0.94,0.0,110.0,1,1,True
1178,,-0.39,0.0,220.0,1,1,True
1179,,-0.42,0.0,110.0,1,1,True
1180,,-0.25,0.0,220.0,1,1,True
1181,,-1.39,0.0,110.0,1,1,True
1182,,-6.68,0.0,220.0,1,1,True
1184,,-8.09,0.0,220.0,1,1,True
1185,,-3.18,0.0,154.0,1,1,True
1186,,-5.71,0.0,220.0,1,1,True
1187,,-9.09,0.0,220.0,1,1,True
1188,,-2.04,0.0,220.0,1,1,True
1189,,-0.25,0.0,110.0,1,1,True
1190,,-0.12,0.0,154.0,1,1,True
1191,,-0.69,0.0,110.0,1,1,True
1192,,-64.45,0.0,380.0,1,1,True
1193,,-13.98,0.0,380.0,1,1,True
1194,,-0.74,0.0,110.0,1,1,True
1195,,-8.450889,0.181549,220.0,1,1,True
1196,,-1.44,0.0,110.0,1,1,True
1197,,-30.637696,0.0,380.0,1,1,True
1198,,-29.652975,0.052811,380.0,1,1,True
1199,,-48.99,0.0,380.0,1,1,True
1200,,-1.08,0.0,220.0,1,1,True
1201,,-46.28,0.0,380.0,1,1,True
1202,,-1.75,0.0,154.0,1,1,True
1203,,-0.72,0.0,150.0,1,1,True
1205,,-0.3,0.0,150.0,1,1,True
1206,,-0.8,0.0,150.0,1,1,True
1207,,-0.38,0.0,154.0,1,1,True
1208,,-1.83,0.0,220.0,1,1,True
1209,,-1.76,0.0,150.0,1,1,True
1210,,-111.13179800000002,0.04975,380.0,1,1,True
1211,,-35.18,0.0,380.0,1,1,True
1212,,-2.04,0.0,154.0,1,1,True
1213,,-37.57,0.0,380.0,1,1,True
1214,,-0.34,0.0,150.0,1,1,True
1215,,-4.93,0.0,220.0,1,1,True
1217,,-1.12,0.0,110.0,1,1,True
1218,,-1.87,0.0,110.0,1,1,True
1220,,-57.67,0.0,150.0,1,1,True
1221,,-16.88,0.0,150.0,1,1,True
1222,,-0.7,0.0,154.0,1,1,True
1223,,-16.319522,0.0,380.0,1,1,True
1225,,-0.21,0.0,150.0,1,1,True
1227,,-0.48,0.0,110.0,1,1,True
1228,,-0.66,0.0,110.0,1,1,True
1229,,-2.25,0.0,154.0,1,1,True
1231,,-81.52,0.0,380.0,1,1,True
1232,,-1.72,0.0,220.0,1,1,True
1233,,-1.96,0.0,220.0,1,1,True
1234,,-4.43,0.0,154.0,1,1,True
1235,,-58.37,0.0,220.0,1,1,True
1237,,-14.88,0.0,220.0,1,1,True
1239,,-9.39,0.0,220.0,1,1,True
1241,,-3.86,0.0,220.0,1,1,True
1244,,-1.12,0.0,110.0,1,1,True
1245,,-0.61,0.0,110.0,1,1,True
1246,,-1.05,0.0,110.0,1,1,True
1247,,-1.17,0.0,220.0,1,1,True
1248,,-18.01,0.0,380.0,1,1,True
1249,,-4.18,0.0,150.0,1,1,True
1251,,-6.56,0.0,110.0,1,1,True
1252,,-28.99,0.0,380.0,1,1,True
1253,,-0.4,0.0,110.0,1,1,True
1254,,-6.62,0.0,150.0,1,1,True
1255,,-0.92,0.0,110.0,1,1,True
1256,,-13.02,0.0,220.0,1,1,True
1258,,-39.46,0.0,380.0,1,1,True
1260,,-20.3,0.0,220.0,1,1,True
1261,,-10.73,0.0,220.0,1,1,True
1262,,-11.74089,0.256113,220.0,1,1,True
1263,,-63.28,0.0,380.0,1,1,True
1264,,-5.93,0.0,220.0,1,1,True
1265,,-1.46,0.0,110.0,1,1,True
1267,,-38.889483,0.279148,380.0,1,1,True
1268,,-35.18,0.0,220.0,1,1,True
1269,,-0.17,0.0,110.0,1,1,True
1271,,-0.23,0.0,150.0,1,1,True
1272,,-0.69,0.0,110.0,1,1,True
1273,,-1.07,0.0,110.0,1,1,True
1274,,-0.35,0.0,220.0,1,1,True
1275,,-0.48,0.0,150.0,1,1,True
1277,,-28.5,0.0,380.0,1,1,True
1278,,-1.56,0.0,220.0,1,1,True
1279,,-107.39,0.0,380.0,1,1,True
1281,,-1.94,0.0,220.0,1,1,True
1282,,-0.54,0.0,110.0,1,1,True
1283,,-0.52,0.0,110.0,1,1,True
1284,,-0.15,0.0,110.0,1,1,True
1285,,-1.67,0.0,110.0,1,1,True
1286,,-2.31,0.0,380.0,1,1,True
1287,,-1.11,0.0,150.0,1,1,True
1288,,-0.65,0.0,110.0,1,1,True
1289,,-0.72,0.0,110.0,1,1,True
1290,,-6.03,0.0,154.0,1,1,True
1291,,-6.88,0.0,154.0,1,1,True
1292,,-2.1,0.0,220.0,1,1,True
1293,,-2.51,0.0,220.0,1,1,True
1295,,-0.3,0.0,150.0,1,1,True
1296,,-2.05,0.0,110.0,1,1,True
1297,,-1.49,0.0,110.0,1,1,True
1298,,-0.64,0.0,110.0,1,1,True
1299,,-2.95,0.0,150.0,1,1,True
1300,,-10.68,0.0,220.0,1,1,True
1301,,-0.38,0.0,110.0,1,1,True
1302,,-3.47,0.0,220.0,1,1,True
1303,,-0.72,0.0,110.0,1,1,True
1304,,-4.34,0.0,220.0,1,1,True
1305,,-0.39,0.0,110.0,1,1,True
1307,,-4.56,0.0,220.0,1,1,True
1308,,-0.94,0.0,110.0,1,1,True
1309,,-0.2,0.0,150.0,1,1,True
1310,,-35.31,0.0,380.0,1,1,True
1311,,-1.51,0.0,154.0,1,1,True
1313,,-2.79,0.0,220.0,1,1,True
1315,,-0.72,0.0,110.0,1,1,True
1316,,-20.77,0.0,380.0,1,1,True
1317,,-0.05,0.0,220.0,1,1,True
1318,,-0.08,0.0,150.0,1,1,True
1320,,-1.04,0.0,110.0,1,1,True
1322,,-10.49,0.0,380.0,1,1,True
1323,,-1.8,0.0,110.0,1,1,True
1324,,-0.11,0.0,110.0,1,1,True
1325,,-0.98,0.0,220.0,1,1,True
1326,,-26.65,0.0,220.0,1,1,True
1327,,-50.16,0.0,380.0,1,1,True
1328,,-4.91,0.0,154.0,1,1,True
1329,,-1.28,0.0,150.0,1,1,True
1331,,-2.04,0.0,150.0,1,1,True
1332,,-0.75,0.0,150.0,1,1,True
1333,,-0.59,0.0,220.0,1,1,True
1335,,-1.02,0.0,154.0,1,1,True
1337,,-5.11,0.0,110.0,1,1,True
1338,,-80.12,0.0,380.0,1,1,True
1339,,-1.19,0.0,110.0,1,1,True
1341,,-3.79,0.0,220.0,1,1,True
1342,,-58.3,0.0,380.0,1,1,True
1343,,-2.13,0.0,220.0,1,1,True
1344,,-0.02,0.0,150.0,1,1,True
1345,,-1.87,0.0,220.0,1,1,True
1346,,-12.2,0.0,220.0,1,1,True
1347,,-6.35,0.0,154.0,1,1,True
1348,,-0.12,0.0,154.0,1,1,True
1349,,-2.19,0.0,150.0,1,1,True
1350,,-0.46,0.0,110.0,1,1,True
1351,,-3.84,0.0,150.0,1,1,True
1352,,-0.85,0.0,110.0,1,1,True
1354,,-190.704588,0.0,380.0,1,1,True
1355,,-21.34,0.0,380.0,1,1,True
1356,,-2.83,0.0,154.0,1,1,True
1357,,-0.15,0.0,110.0,1,1,True
1358,,-0.12,0.0,220.0,1,1,True
1359,,-68.09435,0.27075,380.0,1,1,True
1361,,-6.93,0.0,220.0,1,1,True
1362,,-27.808806,0.316851,380.0,1,1,True
1363,,-0.59,0.0,220.0,1,1,True
1365,,-0.78,0.0,110.0,1,1,True
1366,,1.509401,0.175687,380.0,1,1,True
1368,,-32.105228,0.258764,380.0,1,1,True
1369,,-1.08,0.0,150.0,1,1,True
1371,,-1.03,0.0,110.0,1,1,True
1372,,-0.29,0.0,150.0,1,1,True
1373,,-0.43,0.0,150.0,1,1,True
1374,,-0.12,0.0,110.0,1,1,True
1376,,-0.41,0.0,110.0,1,1,True
1378,,-5.1,0.0,150.0,1,1,True
1379,,-1.09,0.0,220.0,1,1,True
1380,,-5.87,0.0,154.0,1,1,True
1381,,-0.98,0.0,110.0,1,1,True
1382,,-3.97,0.0,220.0,1,1,True
1383,,-42.32,0.0,380.0,1,1,True
1384,,-3.07,0.0,150.0,1,1,True
1387,,-1.11,0.0,110.0,1,1,True
1391,,-4.2,0.0,220.0,1,1,True
1392,,-10.69,0.0,220.0,1,1,True
1393,,-4.69,0.0,220.0,1,1,True
1394,,-0.56,0.0,110.0,1,1,True
1396,,-2.14,0.0,220.0,1,1,True
1397,,-0.1,0.0,220.0,1,1,True
1399,,-33.75,0.0,380.0,1,1,True
1400,,-5.27,0.0,220.0,1,1,True
1402,,-13.85,0.0,220.0,1,1,True
1403,,-0.03,0.0,154.0,1,1,True
1404,,-1.35,0.0,110.0,1,1,True
1405,,-3.74,0.0,220.0,1,1,True
1406,,-4.15,0.0,150.0,1,1,True
1407,,-0.29,0.0,110.0,1,1,True
1409,,-0.64,0.0,110.0,1,1,True
1410,,-7.52,0.0,220.0,1,1,True
1411,,-0.37,0.0,110.0,1,1,True
1413,,-6.35,0.0,220.0,1,1,True
1414,,-0.3,0.0,220.0,1,1,True
1415,,-0.3,0.0,110.0,1,1,True
1417,,-1.88,0.0,220.0,1,1,True
1418,,-0.37,0.0,110.0,1,1,True
1420,,-3.85,0.0,220.0,1,1,True
1422,,-8.53,0.0,220.0,1,1,True
1423,,-0.13,0.0,110.0,1,1,True
1424,,-4.7,0.0,380.0,1,1,True
1426,,-1.85,0.0,110.0,1,1,True
1427,,-0.36,0.0,110.0,1,1,True
1428,,-121.27,0.0,380.0,1,1,True
1429,,-5.62,0.0,220.0,1,1,True
1430,,-0.18,0.0,150.0,1,1,True
1431,,-11.94,0.0,220.0,1,1,True
1433,,-4.88,0.0,220.0,1,1,True
1434,,-3.85,0.0,220.0,1,1,True
1436,,-7.4,0.0,220.0,1,1,True
1437,,-25.37,0.31,220.0,1,1,True
1438,,-13.85,0.0,220.0,1,1,True
1440,,-0.17,0.0,110.0,1,1,True
1441,,-4.33,0.0,154.0,1,1,True
1442,,-23.47,0.0,380.0,1,1,True
1445,,-0.88,0.0,110.0,1,1,True
1446,,-0.47,0.0,110.0,1,1,True
1447,,-9.49,0.0,220.0,1,1,True
1448,,-6.65,0.0,150.0,1,1,True
1449,,-0.23,0.0,110.0,1,1,True
1450,,-0.13,0.0,110.0,1,1,True
1451,,-2.3,0.0,380.0,1,1,True
1452,,-0.37,0.0,110.0,1,1,True
1453,,-0.14,0.0,150.0,1,1,True
1454,,-0.43,0.0,110.0,1,1,True
1455,,-0.37,0.0,110.0,1,1,True
1456,,-0.97,0.0,220.0,1,1,True
1458,,-3.38,0.0,220.0,1,1,True
1459,,-4.68,0.0,154.0,1,1,True
1460,,-1.44,0.0,220.0,1,1,True
1461,,-0.42,0.0,220.0,1,1,True
1462,,-13.24,0.0,150.0,1,1,True
1463,,-2.1,0.0,150.0,1,1,True
1464,,-29.706803,0.0,380.0,1,1,True
1465,,-3.11,0.0,150.0,1,1,True
1467,,-17.6,0.0,220.0,1,1,True
1468,,-6.4,0.0,220.0,1,1,True
1469,,-14.14,0.0,220.0,1,1,True
1470,,-3.48,0.0,220.0,1,1,True
1471,,-0.98,0.0,110.0,1,1,True
1472,,-6.49,0.15,220.0,1,1,True
1475,,-2.33,0.0,150.0,1,1,True
1476,,-5.51,0.0,150.0,1,1,True
1478,,-17.91,0.0,380.0,1,1,True
1479,,-0.23,0.0,220.0,1,1,True
1482,,-4.86,0.0,220.0,1,1,True
1484,,-36.223148,0.214796,380.0,1,1,True
1485,,-6.78,0.0,220.0,1,1,True
1487,,-1.66,0.0,380.0,1,1,True
1488,,-2.54,0.0,220.0,1,1,True
1489,,-1.24,0.0,150.0,1,1,True
1490,,-5.38,0.0,220.0,1,1,True
1492,,-23.95807,0.229158,380.0,1,1,True
1493,,-31.424588,0.0,380.0,1,1,True
1494,,-0.98,0.0,110.0,1,1,True
1495,,-0.22,0.0,110.0,1,1,True
1496,,-11.44,0.0,220.0,1,1,True
1498,,-1.51,0.0,110.0,1,1,True
1499,,-0.47,0.0,110.0,1,1,True
1500,,-12.57,0.0,220.0,1,1,True
1501,,-37.116157,0.0,380.0,1,1,True
1502,,-12.36,0.0,220.0,1,1,True
1503,,-1.84,0.0,220.0,1,1,True
1504,,-1.31,0.0,110.0,1,1,True
1505,,-149.14000000000001,0.0,380.0,1,1,True
1508,,-0.25,0.0,110.0,1,1,True
1509,,-1.12,0.0,150.0,1,1,True
1511,,-80.71000000000001,0.0,380.0,1,1,True
1512,,-4.65,0.0,220.0,1,1,True
1513,,-1.18,0.0,150.0,1,1,True
1514,,-28.31,0.0,400.0,1,1,True
1515,,-0.24,0.0,150.0,1,1,True
1516,,-0.98,0.0,110.0,1,1,True
1517,,-0.1,0.0,150.0,1,1,True
1518,,-0.8,0.0,150.0,1,1,True
1519,,-2.5,0.0,220.0,1,1,True
1521,,-22.0,0.0,380.0,1,1,True
1522,,-2.08,0.0,220.0,1,1,True
1523,,-7.22,0.0,380.0,1,1,True
1524,,-17.24,0.0,380.0,1,1,True
1525,,-12.54,0.0,220.0,1,1,True
1526,,-2.86,0.0,110.0,1,1,True
1527,,-0.2,0.0,110.0,1,1,True
1529,,-15.21,0.0,150.0,1,1,True
1531,,-0.85,0.0,110.0,1,1,True
1532,,-133.678646,0.0,380.0,1,1,True
1533,,-32.381259,0.261953,380.0,1,1,True
1534,,-1.29,0.0,110.0,1,1,True
1535,,-0.63,0.0,110.0,1,1,True
1537,,-0.3,0.0,220.0,1,1,True
1538,,-52.35,0.0,220.0,1,1,True
1539,,-74.70435,0.27075,380.0,1,1,True
1541,,-59.64,0.0,380.0,1,1,True
1542,,-10.41,0.0,220.0,1,1,True
1543,,-44.56,0.0,380.0,1,1,True
1544,,-2.06,0.0,220.0,1,1,True
1546,,-1.02,0.0,220.0,1,1,True
1547,,-0.72,0.0,110.0,1,1,True
1548,,-29.94,0.0,380.0,1,1,True
1550,,-7.99,0.0,220.0,1,1,True
1551,,-35.15,0.0,380.0,1,1,True
1552,,-4.01,0.0,220.0,1,1,True
1553,,-4.96,0.0,220.0,1,1,True
1555,,-0.95,0.0,220.0,1,1,True
1558,,-2.62,0.0,154.0,1,1,True
1559,,-0.68,0.0,220.0,1,1,True
1560,,-0.21,0.0,220.0,1,1,True
1561,,-2.67,0.0,220.0,1,1,True
1562,,-1.980444,0.090774,220.0,1,1,True
1563,,-4.5,0.0,150.0,1,1,True
1564,,-3.57,0.0,154.0,1,1,True
1565,,-2.48,0.0,220.0,1,1,True
1566,,-0.48,0.0,110.0,1,1,True
1567,,-1.65,0.0,220.0,1,1,True
1570,,-34.36,0.0,380.0,1,1,True
1572,,-1.96,0.0,154.0,1,1,True
1573,,-0.22,0.0,110.0,1,1,True
1574,,-2.18,0.0,220.0,1,1,True
1575,,-29.73,0.0,380.0,1,1,True
1576,,-0.72,0.0,150.0,1,1,True
1577,,-1.38,0.0,220.0,1,1,True
1578,,-16.56,0.0,380.0,1,1,True
1579,,-0.19,0.0,150.0,1,1,True
