name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,tap_phase_shifter,parallel,df,in_service,max_loading_percent
,,35,1640,99.999,220.0,110.0,5.75544947819789,0.13599864,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2109,4183,99.999,220.0,110.0,6.45552389444286,0.143198568,0.0,0.0,0.0,hv,0.0,,,2.5424,,-1.0,False,1,1.0,True,100.0
,,664,4027,99.999,220.0,110.0,11.4643438615983,0.19499805,0.0,0.0,0.0,hv,0.0,,,2.0661,,-1.0,False,1,1.0,True,100.0
,,1819,7455,99.999,220.0,110.0,6.70788306491674,0.129498705,0.0,0.0,0.0,hv,0.0,,,2.5424,,-1.0,False,1,1.0,True,100.0
,,4787,8977,99.999,220.0,110.0,7.45725975803811,0.124198758,0.0,0.0,0.0,hv,0.0,,,2.5424,,-1.0,False,1,1.0,True,100.0
,,6157,4517,99.999,220.0,110.0,6.01116056332995,0.12599874,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6157,4517,99.999,220.0,110.0,6.05244523702142,0.13499865,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7454,3504,691.0,380.0,220.0,29.34713332187389,0.24876,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,1198,5961,99.999,380.0,110.0,5.33647714055734,0.127798722,0.0,0.0,0.0,hv,0.0,,,2.6979,,-1.0,False,1,1.0,True,100.0
,,6774,5437,99.999,380.0,220.0,2.80512295690283,0.050299497,0.0,0.0,0.026068,hv,0.0,,,2.2874,,-1.0,False,1,1.0,True,100.0
,,6774,5437,99.999,380.0,220.0,3.9316824493879,0.050299497,0.0,0.0,-0.112848,hv,0.0,,,2.2874,,-1.0,False,1,1.0,True,100.0
,,3432,4539,691.0,380.0,220.0,14.58398837055687,0.230103,0.0,0.0,0.0,hv,0.0,,,0.441,,-1.0,False,1,1.0,True,100.0
,,8904,4630,99.999,380.0,220.0,3.17087358123881,0.04399956,0.0,0.0,0.026068,hv,0.0,,,2.2874,,-1.0,False,1,1.0,True,100.0
,,3493,5806,1185.0,380.0,220.0,16.4228799005686,0.19434,0.0,0.0,0.0,hv,0.0,,,1.9598,,1.0,False,1,1.0,True,100.0
,,4937,2986,921.0,380.0,220.0,23.92518403927949,0.325113,0.0,0.0,0.0,hv,0.0,,,6.2433,,-1.0,False,1,1.0,True,100.0
,,1556,3568,1185.0,380.0,220.0,19.75129370112879,0.188415,0.0,0.0,0.0,hv,0.0,,,6.2433,,-1.0,False,1,1.0,True,100.0
,,3276,2486,987.0,380.0,220.0,17.73942351604274,0.269451,0.0,0.0,0.066854,hv,0.0,,,4.3062,,-1.0,False,1,1.0,True,100.0
,,1368,6519,691.0,380.0,220.0,17.67690805256963,0.199699,0.0,0.0,-0.153295,hv,0.0,,,3.0079,,1.0,False,1,1.0,True,100.0
,,5777,6432,476.0,220.0,150.0,13.17874492531061,0.67592,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5777,6432,476.0,220.0,150.0,12.90379198307226,0.6902,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1678,380,99.999,380.0,150.0,3.084525727104,0.046899531,0.0,0.0,0.0,hv,0.0,,,9.70629999999999,,1.0,False,1,1.0,True,100.0
,,1614,380,468.0,150.0,150.0,35.76218005630171,2.0358,0.0,0.0,0.432244,hv,,,,,,,False,1,1.0,True,100.0
,,4200,7218,691.0,380.0,220.0,14.41078483822612,0.243232,0.0,0.0,0.0,hv,0.0,,,1.12350000000001,,1.0,False,1,1.0,True,100.0
,,4078,152,99.999,380.0,150.0,1.09939839280439,0.0299997,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4078,152,99.999,380.0,150.0,1.12036417976724,0.02899971,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4829,4175,691.0,380.0,220.0,12.97127650645722,0.259125,0.0,0.0,0.0,hv,0.0,,,1.12350000000001,,1.0,False,1,1.0,True,100.0
,,6665,2190,691.0,380.0,220.0,19.73361204426645,0.371067,0.0,0.0,0.0,hv,0.0,,,1.3158,,1.0,False,1,1.0,True,100.0
,,6665,2190,691.0,380.0,220.0,19.35293968627022,0.371067,0.0,0.0,0.0,hv,0.0,,,1.3158,,1.0,False,1,1.0,True,100.0
,,1652,3972,99.999,380.0,220.0,3.33014762420662,0.062199378,0.0,0.0,0.0,hv,0.0,,,4.3062,,-1.0,False,1,1.0,True,100.0
,,1652,3972,99.999,380.0,220.0,3.46322396734557,0.062199378,0.0,0.0,0.076921,hv,0.0,,,4.3062,,-1.0,False,1,1.0,True,100.0
,,2715,381,99.999,380.0,220.0,2.6251612919012,0.07199928,0.0,0.0,0.0,hv,0.0,,,4.2869,,-1.0,False,1,1.0,True,100.0
,,2715,381,99.999,380.0,220.0,2.97416756318342,0.064399356,0.0,0.0,0.0,hv,0.0,,,4.2869,,-1.0,False,1,1.0,True,100.0
,,6374,4761,99.999,220.0,150.0,16.8655545659207,0.31399686,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6374,4761,99.999,220.0,150.0,17.19026963412574,0.30699693,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,610,5904,954.0,380.0,220.0,15.74774535837051,0.179352,0.0,0.0,0.0,hv,0.0,,,2.0517,,-1.0,False,1,1.0,True,100.0
,,2152,6013,99.999,380.0,220.0,2.70749680646565,0.025899741,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,3289,290,99.999,380.0,220.0,2.61133956161739,0.043699563,0.0,0.0,0.0,hv,0.0,,,4.78689999999999,,1.0,False,1,1.0,True,100.0
,,5342,3339,99.999,380.0,220.0,2.55766331154145,0.044599554,0.0,0.0,0.0,hv,0.0,,,4.78689999999999,,1.0,False,1,1.0,True,100.0
,,1883,2587,99.999,380.0,220.0,2.24320582181912,0.03199968,0.0,0.0,0.0,hv,0.0,,,3.4211,,1.0,False,1,1.0,True,100.0
,,6847,6233,99.999,380.0,220.0,1060.10843241016,609.188108058,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5522,6233,99.999,380.0,220.0,1080.7242315249548,644.394355992,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2890,6233,99.999,380.0,220.0,4730.869717616924,2398.7360123999997,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4736,6233,99.999,380.0,220.0,6718.857798437679,3524.551754129999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,62,6233,99.999,380.0,220.0,8341.065514973148,4597.475024789999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7081,6233,99.999,380.0,220.0,78.02281816872937,8.146818531,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8335,6233,99.999,380.0,220.0,5986.19311637518,3203.6869628100003,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1267,6233,99.999,380.0,220.0,256.4037213318688,62.887771116,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,7409,99.999,380.0,220.0,2273.40127776433,1231.4136857400001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5522,7409,99.999,380.0,220.0,2314.784827178344,1303.60296384,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7081,7409,99.999,380.0,220.0,140.76403208568937,19.757902419,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1267,7409,99.999,380.0,220.0,501.8290098615229,141.51508483499998,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5400,2742,99.999,380.0,220.0,83.1989293511428,13.10786892,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6283,2742,99.999,380.0,220.0,84.95358353611533,12.907770921,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6271,2630,99.999,380.0,220.0,60.30735724753763,6.959030409,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6271,1143,99.999,380.0,220.0,47.38893570224739,4.98295017,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6271,3331,99.999,380.0,220.0,31.09654121686823,0.50199498,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,7785,99.999,380.0,220.0,1176.411258433067,568.83731157,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4736,7785,99.999,380.0,220.0,7453.922476275621,4832.802671490001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9210,7785,99.999,380.0,220.0,3704.511950371385,2327.0427293400003,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2723,7785,99.999,380.0,220.0,7529.959681288185,5096.02303926,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,6211,99.999,380.0,220.0,1094.9770242650388,596.7295326450001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4736,6211,99.999,380.0,220.0,7338.420628680321,4427.64172314,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9210,6211,99.999,380.0,220.0,3712.2109117601085,2049.11150868,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2723,6211,99.999,380.0,220.0,7551.683492840689,4312.35387603,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,4011,99.999,380.0,220.0,36.76944675189046,-4.09295907,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,1028,99.999,380.0,220.0,114.72026654828949,14.053159467,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,3430,99.999,380.0,220.0,121.55725558772448,15.105148947,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,4032,99.999,380.0,220.0,895.0109561653087,349.65720339300003,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,1237,99.999,380.0,220.0,801.8175374851472,321.47878518,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,437,99.999,380.0,220.0,115.63017683837093,13.673663262,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,1906,99.999,380.0,220.0,110.27696976576946,13.853761461,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,3329,99.999,380.0,220.0,92.0274852382073,7.725022749,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,1586,99.999,380.0,220.0,385.16842024638254,95.47684522200001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,8937,99.999,380.0,220.0,421.1472317580556,74.58375415500001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8850,1176,99.999,380.0,220.0,425.7721609092762,72.388476108,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,4011,99.999,380.0,220.0,310.8369503965368,47.09252907,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,191,4011,99.999,380.0,220.0,300.18468007272355,45.12354875999999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3348,4011,99.999,380.0,220.0,294.3381589557712,46.007839917,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5494,4011,99.999,380.0,220.0,776.3759805944765,228.675413223,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6893,4011,99.999,380.0,220.0,969.7964069987238,343.860161364,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9099,4011,99.999,380.0,220.0,385.0495302938375,88.556914422,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5716,4011,99.999,380.0,220.0,431.95212535667946,78.89591103299999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6221,4011,99.999,380.0,220.0,797.921445390681,180.471295269,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7034,6170,99.999,380.0,220.0,3.25125597170092,0.071599284,0.0,0.0,0.0,hv,0.0,,,3.6052,,-1.0,False,1,1.0,True,100.0
,,7034,6170,99.999,380.0,220.0,4.10534090161407,0.05599944,0.0,0.0,0.0,hv,0.0,,,3.4516,,-1.0,False,1,1.0,True,100.0
,,7034,6170,99.999,380.0,220.0,4.02146375859998,0.05699943,0.0,0.0,0.0,hv,0.0,,,3.4516,,-1.0,False,1,1.0,True,100.0
,,7501,6170,99.999,380.0,220.0,1839.4786236441985,1024.43175558,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4100,6170,99.999,380.0,220.0,1823.5627587439265,1043.7495623999998,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2510,6170,99.999,380.0,220.0,4488.846122734359,3155.34044628,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1521,6170,99.999,380.0,220.0,50.25971386066011,2.49397506,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4865,6170,99.999,380.0,220.0,620.1557604332048,245.82394173599997,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6723,6170,99.999,380.0,220.0,3647.430521207768,2176.8382314,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8428,6170,99.999,380.0,220.0,157.5943608195035,26.076239235,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7815,6170,99.999,380.0,220.0,248.80733317048242,41.09458905,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5427,6170,99.999,380.0,220.0,403.98187631381575,135.862241364,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8761,8497,99.999,380.0,220.0,11.67736523116051,0.44499555,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2305,181,99.999,380.0,220.0,47.23210843620453,2.81197188,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1666,181,99.999,380.0,220.0,67.898875627809,10.977990219,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3513,181,99.999,380.0,220.0,68.62303608938912,11.73088269,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7101,7710,724.0,380.0,220.0,24.82224020035356,0.320732,0.0,0.0,0.0,hv,0.0,,,4.2713,,-1.0,False,1,1.0,True,100.0
,,4644,7710,724.0,380.0,220.0,24.32818460531373,0.294668,0.0,0.0,0.0,hv,0.0,,,4.2713,,-1.0,False,1,1.0,True,100.0
,,91,7710,99.999,380.0,220.0,96.32135696189336,5.00494995,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,7710,99.999,380.0,220.0,5896.165024616983,2024.3597562000002,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5522,7710,99.999,380.0,220.0,5558.554430745032,2042.2725770700001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2890,7710,99.999,380.0,220.0,2200.441001694399,797.3680262400001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4736,7710,99.999,380.0,220.0,554.2452334736907,140.223797748,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,62,7710,99.999,380.0,220.0,1144.5825482476391,484.25135743799996,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9210,7710,99.999,380.0,220.0,266.95561592355136,59.387806116,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8335,7710,99.999,380.0,220.0,2342.89354598704,939.060709299,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2723,7710,99.999,380.0,220.0,595.2896729291075,133.449065496,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,1028,99.999,380.0,220.0,563.7216890103315,175.496845014,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,3430,99.999,380.0,220.0,618.1121921253605,176.68803310200002,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,4032,99.999,380.0,220.0,816.8070761522405,183.29456703600002,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,1237,99.999,380.0,220.0,689.8630744100572,161.154888435,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,437,99.999,380.0,220.0,60.29299141768577,-1.957780422,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,1906,99.999,380.0,220.0,57.54172683583737,-1.810881891,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,3329,99.999,380.0,220.0,603.7427717223693,230.52399473699998,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,1586,99.999,380.0,220.0,200.80548009687448,32.470575291,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,8937,99.999,380.0,220.0,2220.4007895413597,1149.36550623,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,1176,99.999,380.0,220.0,2368.548283399147,1016.54083449,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8552,3859,99.999,380.0,220.0,6.66345030410524,0.08299917,0.0,0.0,0.0,hv,0.0,,,5.4155,,1.0,False,1,1.0,True,100.0
,,6583,5322,99.999,380.0,220.0,144.37769080648988,22.059679401,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9036,5322,99.999,380.0,220.0,133.74272115679622,21.541084587,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6496,5322,99.999,380.0,220.0,49.75562141969535,7.93192068,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4765,5322,99.999,380.0,220.0,39.15494616755171,5.11194888,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4295,5322,99.999,380.0,220.0,1366.5813376802053,795.6945429749999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5610,5322,99.999,380.0,220.0,1356.3594425264798,810.7148927699999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4646,5322,99.999,380.0,220.0,68.03488620396556,19.50480495,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7482,5322,99.999,380.0,220.0,115.55357359695431,27.36952630199999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6583,6714,99.999,380.0,220.0,27.96898545178879,-1.669383306,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6583,6714,99.999,380.0,220.0,4.69441702902115,0.06599934,0.0,0.0,0.0,hv,0.0,,,10.12329999999999,,1.0,False,1,1.0,True,100.0
,,6583,5300,99.999,380.0,220.0,213.20492939604966,26.242837569,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6583,2236,99.999,380.0,220.0,201.83251093277696,25.190848089,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6583,4349,99.999,380.0,220.0,64.0015917895492,8.666813331,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9036,6714,99.999,380.0,220.0,25.43260856369997,-1.847081529,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9036,6714,1547.0,380.0,220.0,19.81160541405257,0.461006,0.0,0.0,0.0,hv,0.0,,,11.0134,,1.0,False,1,1.0,True,100.0
,,9036,5300,99.999,380.0,220.0,182.68589268495776,30.738592611,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9036,2236,99.999,380.0,220.0,182.66879071792056,30.717792819,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9036,4349,99.999,380.0,220.0,66.46047750395331,8.308116918,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6496,6714,99.999,380.0,220.0,715.7357977916988,285.245047521,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4765,6714,99.999,380.0,220.0,246.80522002081588,61.071689277,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4295,6714,99.999,380.0,220.0,293.8578861028055,79.608703905,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5610,6714,99.999,380.0,220.0,273.25149088690137,77.877321219,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4646,6714,99.999,380.0,220.0,1015.5258593921016,525.345946488,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7482,6714,99.999,380.0,220.0,93.497700606951,14.05685943,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,423,5438,99.999,380.0,380.0,0.87237381268027,0.01199988,0.0,0.0,-0.157232,hv,,,,,,,False,1,1.0,True,100.0
,,6496,2221,99.999,380.0,380.0,0.82737875165045,0.01199988,0.0,0.0,0.13111,hv,,,,,,,False,1,1.0,True,100.0
,,6496,5300,99.999,380.0,220.0,5108.385876376424,3483.82916136,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6496,2236,99.999,380.0,220.0,5363.234373221981,3146.2285374,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6496,4349,99.999,380.0,220.0,1742.4555887002603,983.715962742,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2015,8928,99.999,380.0,220.0,122.88374409497197,12.435775641,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8516,8928,99.999,380.0,220.0,125.15403995970932,12.171778281,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2015,7456,99.999,380.0,220.0,114.21864232742865,11.65088349,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8516,7456,99.999,380.0,220.0,112.13042659450919,13.20486795,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4333,817,954.0,380.0,220.0,32.31479383948231,0.426438,0.0,0.0,0.0,hv,0.0,,,1.1378,,-1.0,False,1,1.0,True,100.0
,,4333,2742,99.999,380.0,220.0,89.23697563737007,18.887611122,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4333,7298,790.0,380.0,220.0,8.44545434710295,0.31521,0.0,0.0,0.0,hv,0.0,,,3.1067,,1.0,False,1,1.0,True,100.0
,,8420,2607,99.999,380.0,220.0,17.83075370894515,1.90198098,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8420,9076,99.999,380.0,220.0,51.61888640712775,7.977020229,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8420,7320,99.999,380.0,220.0,13.74651571924394,0.91899081,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,6450,99.999,380.0,220.0,3946.3465226096846,1085.1691482,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,5679,99.999,380.0,220.0,5848.309553995915,2041.3225865700003,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,2894,99.999,380.0,220.0,5554.893502611375,2030.2426973699999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,8021,99.999,380.0,220.0,441.2678176404057,78.780412188,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,259,99.999,380.0,220.0,436.63745784897066,59.04160957800001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,241,99.999,380.0,220.0,284.8790245569165,71.21118788099999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,1066,99.999,380.0,220.0,482.80136514570484,89.126508726,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,3532,99.999,380.0,220.0,5991.874123376212,2732.5906738200006,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,4788,99.999,380.0,220.0,141.67250592281448,7.238127618,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,7591,99.999,380.0,220.0,133.29932563612246,7.008229917,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,6420,99.999,380.0,220.0,74.39360708807003,2.16297837,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,1580,99.999,380.0,220.0,2058.0373762465388,362.392476039,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,1084,99.999,380.0,220.0,440.6940326370982,85.103048961,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,91,3912,99.999,380.0,220.0,490.12676208405884,104.043259557,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4765,5300,99.999,380.0,220.0,1718.8877820786056,863.297166942,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4295,5300,99.999,380.0,220.0,53.24125489481952,5.23794762,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5610,5300,99.999,380.0,220.0,52.12879942133891,5.33694663,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4646,5300,99.999,380.0,220.0,7641.002597994285,5680.10819835,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7482,5300,99.999,380.0,220.0,738.6769809103721,245.26614731400002,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4765,2236,99.999,380.0,220.0,1835.645616789785,805.2192477269999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4295,2236,99.999,380.0,220.0,61.0970423335573,4.41395586,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5610,2236,99.999,380.0,220.0,62.23628897969945,4.3199568,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4646,2236,99.999,380.0,220.0,7499.152973908261,4716.68883264,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7482,2236,99.999,380.0,220.0,731.6497495261887,256.650333471,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,6450,99.999,380.0,220.0,4261.279378505791,2160.2973968100005,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,5679,99.999,380.0,220.0,6271.79526543703,3825.37774584,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,2894,99.999,380.0,220.0,6347.978521770283,3965.19534765,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,8021,99.999,380.0,220.0,3061.132430385116,1337.86762119,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,259,99.999,380.0,220.0,3674.9162574173665,1170.00229986,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,241,99.999,380.0,220.0,206.60091862429627,3.57796422,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,6717,99.999,380.0,220.0,7289.847150475774,4492.33707618,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,4701,99.999,380.0,220.0,1511.964917965707,579.280907133,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6847,7499,99.999,380.0,220.0,1417.0348524609033,568.69931295,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
